14/10/1972	14:30	Eintracht Frankfurt	-	Bayern München	2:1 (0:0)	
	14:30	MSV Duisburg	-	Fortuna Düsseldorf	0:0 (0:0)	
	14:30	VfB Stuttgart	-	VfL Bochum	4:0 (2:0)	
	14:30	Bor. Mönchengladbach	-	Kickers Offenbach	3:2 (2:2)	
	14:30	FC Schalke 04	-	Rot-Weiß Oberhausen	3:0 (1:0)	
	14:30	Wuppertaler SV	-	Werder Bremen	1:1 (1:1)	
	14:30	Hamburger SV	-	1. FC Kaiserslautern	2:2 (1:0)	
	14:30	Hertha BSC	-	Eintracht Braunschweig	3:0 (1:0)	
	14:30	Hannover 96	-	1. FC Köln	0:0 (0:0)	
1		Bayern München	7	5	1	1	20:4	16	11:3
2		Fortuna Düsseldorf	7	4	2	1	17:11	6	10:4
3		VfB Stuttgart	7	5	0	2	15:12	3	10:4
4		Eintracht Frankfurt	7	4	1	2	16:11	5	9:5
5		1. FC Köln	7	3	3	1	10:8	2	9:5
6		Kickers Offenbach	7	4	1	2	15:14	1	9:5
7		FC Schalke 04	7	4	0	3	15:12	3	8:6
8		Bor. Mönchengladbach	7	4	0	3	16:16	0	8:6
9		VfL Bochum	7	4	0	3	10:12	-2	8:6
10		MSV Duisburg	7	2	3	2	9:8	1	7:7
11		Hannover 96	7	3	1	3	11:13	-2	7:7
12		Wuppertaler SV	7	2	2	3	10:9	1	6:8
13		1. FC Kaiserslautern	7	2	2	3	9:11	-2	6:8
14		Werder Bremen	7	1	3	3	4:6	-2	5:9
15		Hertha BSC	7	2	1	4	12:16	-4	5:9
16		Eintracht Braunschweig	7	2	0	5	5:12	-7	4:10
17		Hamburger SV	7	0	2	5	8:14	-6	2:12
18		Rot-Weiß Oberhausen	7	1	0	6	4:17	-13	2:12
