07/05/1994	14:30	Werder Bremen	-	Bor. Mönchengladbach	4:2 (1:1)	
	14:30	VfB Leipzig	-	Bayer Leverkusen	2:3 (1:2)	
	14:30	MSV Duisburg	-	SC Freiburg	0:2 (0:1)	
	14:30	Bayern München	-	FC Schalke 04	2:0 (0:0)	
	14:30	SG Wattenscheid 09	-	Karlsruher SC	5:1 (2:0)	
	14:30	Borussia Dortmund	-	1. FC Nürnberg	4:1 (2:1)	
	14:30	Hamburger SV	-	1. FC Kaiserslautern	1:3 (1:1)	
	14:30	1. FC Köln	-	Eintracht Frankfurt	2:3 (0:1)	
	14:30	VfB Stuttgart	-	Dynamo Dresden	3:0 (2:0)	
1		Bayern München	34	17	10	7	68:37	31	44:24
2		1. FC Kaiserslautern	34	18	7	9	64:36	28	43:25
3		Bayer Leverkusen	34	14	11	9	60:47	13	39:29
4		Borussia Dortmund	34	15	9	10	49:45	4	39:29
5		Eintracht Frankfurt	34	15	8	11	57:41	16	38:30
6		Karlsruher SC	34	14	10	10	46:43	3	38:30
7		VfB Stuttgart	34	13	11	10	51:43	8	37:31
8		Werder Bremen	34	13	10	11	51:44	7	36:32
9		MSV Duisburg	34	14	8	12	41:52	-11	36:32
10		Bor. Mönchengladbach	34	14	7	13	65:59	6	35:33
11		1. FC Köln	34	14	6	14	49:51	-2	34:34
12		Hamburger SV	34	13	8	13	48:52	-4	34:34
13		Dynamo Dresden	34	10	14	10	33:44	-11	30:38
14		FC Schalke 04	34	10	9	15	38:50	-12	29:39
15		SC Freiburg	34	10	8	16	54:57	-3	28:40
16		1. FC Nürnberg	34	10	8	16	41:55	-14	28:40
17		SG Wattenscheid 09	34	6	11	17	48:70	-22	23:45
18		VfB Leipzig	34	3	11	20	32:69	-37	17:51
