24/09/1999	19:00	Hamburger SV	-	VfL Wolfsburg	2:2 (1:1)	
	19:00	Bayern München	-	VfB Stuttgart	0:1 (0:0)	
25/09/1999	14:30	SpVgg Unterhaching	-	Hertha BSC	1:1 (0:1)	
	14:30	Werder Bremen	-	SSV Ulm 1846	2:2 (1:0)	
	14:30	Hansa Rostock	-	TSV 1860 München	0:0 (0:0)	
	14:30	Borussia Dortmund	-	Eintracht Frankfurt	1:0 (1:0)	
	14:30	MSV Duisburg	-	FC Schalke 04	1:1 (0:0)	
26/09/1999	16:30	Arminia Bielefeld	-	SC Freiburg	2:1 (0:1)	
	16:30	Bayer Leverkusen	-	1. FC Kaiserslautern	3:1 (0:1)	
1		Bayer Leverkusen	6	4	2	0	10:4	6	14
2		Borussia Dortmund	6	4	1	1	8:3	5	13
3		Hamburger SV	6	3	2	1	15:8	7	11
4		Bayern München	6	3	1	2	7:7	0	10
5		Werder Bremen	6	2	3	1	15:6	9	9
6		Arminia Bielefeld	6	2	3	1	6:5	1	9
7		SC Freiburg	6	2	2	2	13:7	6	8
8		VfL Wolfsburg	6	2	2	2	9:12	-3	8
9		FC Schalke 04	6	2	2	2	7:8	-1	8
10		Hertha BSC	6	1	4	1	9:10	-1	7
11		SpVgg Unterhaching	6	2	1	3	5:6	-1	7
12		TSV 1860 München	6	2	1	3	7:9	-2	7
13		VfB Stuttgart	6	2	1	3	6:9	-3	7
14		Hansa Rostock	6	2	1	3	8:15	-7	7
15		1. FC Kaiserslautern	6	2	0	4	6:14	-8	6
16		SSV Ulm 1846	6	1	2	3	7:10	-3	5
17		Eintracht Frankfurt	6	2	1	3	9:9	0	5
18		MSV Duisburg	6	0	3	3	6:11	-5	3
