20/03/2015	19:30	Hamburger SV	-	Hertha BSC	0:1 (0:0)	
21/03/2015	14:30	Hannover 96	-	Borussia Dortmund	2:3 (1:1)	
	14:30	SC Freiburg	-	FC Augsburg	2:0 (0:0)	
	14:30	SC Paderborn 07	-	1899 Hoffenheim	0:0 (0:0)	
	14:30	1. FC Köln	-	Werder Bremen	1:1 (0:1)	
	14:30	VfB Stuttgart	-	Eintracht Frankfurt	3:1 (0:0)	
	17:30	FC Schalke 04	-	Bayer Leverkusen	0:1 (0:1)	
22/03/2015	14:30	1. FSV Mainz 05	-	VfL Wolfsburg	1:1 (1:0)	
	16:30	Bayern München	-	Bor. Mönchengladbach	0:2 (0:1)	
1		Bayern München	26	20	4	2	70:13	57	64
2		VfL Wolfsburg	26	16	6	4	57:29	28	54
3		Bor. Mönchengladbach	26	13	8	5	37:20	17	47
4		Bayer Leverkusen	26	12	9	5	45:29	16	45
5		FC Schalke 04	26	11	6	9	37:31	6	39
6		FC Augsburg	26	12	2	12	33:34	-1	38
7		1899 Hoffenheim	26	10	7	9	40:38	2	37
8		Eintracht Frankfurt	26	9	7	10	49:52	-3	34
9		Werder Bremen	26	9	7	10	41:54	-13	34
10		Borussia Dortmund	26	9	6	11	34:33	1	33
11		1. FSV Mainz 05	26	6	12	8	35:36	-1	30
12		1. FC Köln	26	7	9	10	26:32	-6	30
13		Hertha BSC	26	8	5	13	31:44	-13	29
14		Hannover 96	26	7	6	13	29:42	-13	27
15		SC Freiburg	26	5	10	11	26:36	-10	25
16		Hamburger SV	26	6	7	13	16:37	-21	25
17		SC Paderborn 07	26	5	9	12	23:50	-27	24
18		VfB Stuttgart	26	5	8	13	27:46	-19	23
