03/03/1995	18:30	MSV Duisburg	-	Karlsruher SC	0:0 (0:0)	
	19:00	VfL Bochum	-	Werder Bremen	1:3 (1:2)	
04/03/1995	14:30	SC Freiburg	-	Dynamo Dresden	3:1 (2:1)	
	14:30	Bor. Mönchengladbach	-	Bayern München	2:2 (1:1)	
	14:30	Hamburger SV	-	FC Schalke 04	3:0 (1:0)	
	14:30	1. FC Kaiserslautern	-	Borussia Dortmund	1:0 (1:0)	
	14:30	Eintracht Frankfurt	-	Bayer Leverkusen	2:0 (0:0)	
05/03/1995	17:00	1. FC Köln	-	VfB Stuttgart	1:0 (0:0)	
21/03/1995	19:00	TSV 1860 München	-	Bayer 05 Uerdingen	1:1 (0:1)	
1		Borussia Dortmund	20	14	4	2	47:17	30	32:8
2		Werder Bremen	20	13	4	3	37:21	16	30:10
3		SC Freiburg	20	12	4	4	42:25	17	28:12
4		1. FC Kaiserslautern	20	11	6	3	30:21	9	28:12
5		Bor. Mönchengladbach	20	10	6	4	43:26	17	26:14
6		Bayern München	20	8	10	2	37:27	10	26:14
7		Karlsruher SC	20	7	8	5	31:29	2	22:18
8		Bayer Leverkusen	20	6	8	6	32:26	6	20:20
9		Hamburger SV	20	8	4	8	30:27	3	20:20
10		VfB Stuttgart	20	7	5	8	34:37	-3	19:21
11		FC Schalke 04	20	5	8	7	23:27	-4	18:22
12		Eintracht Frankfurt	20	7	4	9	22:31	-9	18:22
13		1. FC Köln	20	6	5	9	31:38	-7	17:23
14		Bayer 05 Uerdingen	20	3	7	10	20:30	-10	13:27
15		TSV 1860 München	20	2	8	10	20:37	-17	12:28
16		MSV Duisburg	20	3	5	12	14:33	-19	11:29
17		Dynamo Dresden	20	3	4	13	18:37	-19	10:30
18		VfL Bochum	20	4	2	14	22:44	-22	10:30
