23/02/2001	19:15	Bayer Leverkusen	-	Energie Cottbus	1:3 (0:2)	
24/02/2001	14:30	SC Freiburg	-	TSV 1860 München	0:3 (0:2)	
	14:30	Bayern München	-	1. FC Köln	1:1 (0:1)	
	14:30	Hamburger SV	-	VfL Wolfsburg	3:2 (2:1)	
	14:30	FC Schalke 04	-	Borussia Dortmund	0:0 (0:0)	
	19:15	Eintracht Frankfurt	-	Werder Bremen	1:2 (0:1)	
25/02/2001	16:30	1. FC Kaiserslautern	-	Hansa Rostock	0:1 (0:1)	
	16:30	VfL Bochum	-	VfB Stuttgart	0:0 (0:0)	
07/03/2001	17:45	Hertha BSC	-	SpVgg Unterhaching	2:1 (0:0)	
1		Bayern München	23	13	4	6	45:25	20	43
2		FC Schalke 04	23	12	5	6	43:25	18	41
3		Borussia Dortmund	23	12	5	6	35:28	7	41
4		Bayer Leverkusen	23	12	4	7	40:28	12	40
5		Hertha BSC	23	13	1	9	46:40	6	40
6		1. FC Kaiserslautern	23	11	4	8	32:30	2	37
7		SC Freiburg	23	9	7	7	30:24	6	34
8		Werder Bremen	23	9	7	7	32:32	0	34
9		VfL Wolfsburg	23	8	8	7	42:31	11	32
10		TSV 1860 München	23	8	7	8	30:37	-7	31
11		1. FC Köln	23	8	6	9	40:37	3	30
12		Hansa Rostock	23	8	4	11	22:34	-12	28
13		Hamburger SV	23	8	3	12	45:45	0	27
14		Eintracht Frankfurt	23	8	3	12	29:40	-11	27
15		Energie Cottbus	23	8	2	13	29:39	-10	26
16		SpVgg Unterhaching	23	6	6	11	22:37	-15	24
17		VfB Stuttgart	23	5	7	11	31:37	-6	22
18		VfL Bochum	23	5	5	13	19:43	-24	20
