08/12/2000	19:15	Eintracht Frankfurt	-	VfL Wolfsburg	1:2 (1:0)	
09/12/2000	14:30	TSV 1860 München	-	Hansa Rostock	2:1 (1:0)	
	14:30	SC Freiburg	-	VfL Bochum	5:0 (1:0)	
	14:30	FC Schalke 04	-	VfB Stuttgart	2:1 (1:0)	
	14:30	Borussia Dortmund	-	SpVgg Unterhaching	3:0 (3:0)	
	19:15	1. FC Kaiserslautern	-	Bayern München	0:0 (0:0)	
10/12/2000	16:30	Bayer Leverkusen	-	Hertha BSC	4:0 (2:0)	
	16:30	Werder Bremen	-	1. FC Köln	2:1 (0:0)	
	16:30	Hamburger SV	-	Energie Cottbus	2:1 (0:1)	
