13/09/1988	14:30	Hamburger SV	-	Bayer 05 Uerdingen	3:0 (1:0)	
	14:30	VfB Stuttgart	-	1. FC Nürnberg	4:0 (0:0)	
	14:30	Karlsruher SC	-	VfL Bochum	1:3 (1:1)	
	14:30	Eintracht Frankfurt	-	Waldhof Mannheim	0:0 (0:0)	
	14:30	Borussia Dortmund	-	Hannover 96	4:0 (1:0)	
	14:30	Werder Bremen	-	Bayern München	2:2 (1:0)	
	14:30	Bor. Mönchengladbach	-	Stuttgarter Kickers	1:1 (1:0)	
	14:30	1. FC Kaiserslautern	-	1. FC Köln	1:1 (0:0)	
	16:45	Bayer Leverkusen	-	FC St. Pauli	2:2 (2:0)	
1		Bayern München	8	4	4	0	20:9	11	12:4
2		VfB Stuttgart	8	5	2	1	18:7	11	12:4
3		Bayer Leverkusen	8	3	4	1	15:11	4	10:6
4		Werder Bremen	8	3	4	1	13:11	2	10:6
5		Bayer 05 Uerdingen	8	3	4	1	10:8	2	10:6
6		VfL Bochum	8	3	3	2	10:9	1	9:7
7		Karlsruher SC	8	4	1	3	16:17	-1	9:7
8		1. FC Köln	8	3	2	3	12:8	4	8:8
9		Hamburger SV	8	3	2	3	10:9	1	8:8
10		Bor. Mönchengladbach	8	3	2	3	13:13	0	8:8
11		FC St. Pauli	8	2	4	2	9:9	0	8:8
12		Borussia Dortmund	8	2	3	3	9:7	2	7:9
13		1. FC Kaiserslautern	8	1	5	2	11:12	-1	7:9
14		Waldhof Mannheim	8	1	5	2	8:9	-1	7:9
15		1. FC Nürnberg	8	3	0	5	8:14	-6	6:10
16		Eintracht Frankfurt	8	2	1	5	4:12	-8	5:11
17		Stuttgarter Kickers	8	2	1	5	8:20	-12	5:11
18		Hannover 96	8	0	3	5	9:18	-9	3:13
