09/02/1985	14:30	Karlsruher SC	-	Fortuna Düsseldorf	2:2 (1:0)	
	14:30	Eintracht Braunschweig	-	VfB Stuttgart	3:1 (1:0)	
	14:30	Werder Bremen	-	Bayern München	4:2 (2:1)	
16/02/1985	14:30	VfL Bochum	-	FC Schalke 04	0:1 (0:1)	
05/03/1985	19:00	Bayer Leverkusen	-	Eintracht Frankfurt	3:1 (1:0)	
12/03/1985	19:00	1. FC Kaiserslautern	-	Waldhof Mannheim	1:1 (1:0)	
13/03/1985	19:00	Arminia Bielefeld	-	1. FC Köln	1:0 (0:0)	
19/03/1985	19:00	Bor. Mönchengladbach	-	Hamburger SV	0:1 (0:0)	
09/04/1985	19:00	Borussia Dortmund	-	Bayer 05 Uerdingen	4:0 (1:0)	
1		Bayern München	19	11	4	4	44:28	16	26:12
2		Werder Bremen	19	9	7	3	56:33	23	25:13
3		1. FC Köln	19	11	2	6	43:34	9	24:14
4		Bayer 05 Uerdingen	19	10	3	6	37:26	11	23:15
5		Hamburger SV	19	8	7	4	35:29	6	23:15
6		Bor. Mönchengladbach	19	8	5	6	47:35	12	21:17
7		VfL Bochum	19	6	8	5	28:26	2	20:18
8		Waldhof Mannheim	19	8	4	7	30:34	-4	20:18
9		VfB Stuttgart	19	8	3	8	49:31	18	19:19
10		FC Schalke 04	19	7	5	7	36:39	-3	19:19
11		Eintracht Frankfurt	19	6	6	7	38:42	-4	18:20
12		1. FC Kaiserslautern	19	5	8	6	24:30	-6	18:20
13		Fortuna Düsseldorf	19	6	5	8	35:38	-3	17:21
14		Bayer Leverkusen	19	5	6	8	30:33	-3	16:22
15		Arminia Bielefeld	19	3	9	7	23:38	-15	15:23
16		Borussia Dortmund	19	6	1	12	26:40	-14	13:25
17		Karlsruher SC	19	3	7	9	27:52	-25	13:25
18		Eintracht Braunschweig	19	5	2	12	25:45	-20	12:26
