18/01/1964	13:30	TSV 1860 München	-	Borussia Dortmund	6:1 (4:1)	
	13:30	Karlsruher SC	-	1. FC Köln	2:2 (0:1)	
	13:30	FC Schalke 04	-	1. FC Kaiserslautern	4:0 (2:0)	
	13:30	Hertha BSC	-	VfB Stuttgart	0:2 (0:0)	
	13:30	Preußen Münster	-	Eintracht Braunschweig	0:2 (0:0)	
	16:00	Werder Bremen	-	1. FC Nürnberg	2:1 (1:1)	
08/02/1964	14:30	1. FC Saarbrücken	-	Hamburger SV	1:1 (0:0)	
	14:30	Frankfurter SG Eintracht	-	Meidericher SV	2:2 (1:1)	
1		1. FC Köln	17	10	5	2	44:23	21	25:9
2		VfB Stuttgart	17	9	4	4	29:17	12	22:12
3		FC Schalke 04	17	9	4	4	36:25	11	22:12
4		Meidericher SV	17	7	7	3	37:24	13	21:13
5		Borussia Dortmund	17	9	2	6	50:37	13	20:14
6		Hamburger SV	17	8	3	6	40:27	13	19:15
7		Werder Bremen	17	7	5	5	36:34	2	19:15
8		Frankfurter SG Eintracht	17	7	4	6	32:29	3	18:16
9		Eintracht Braunschweig	17	6	5	6	20:25	-5	17:17
10		1. FC Kaiserslautern	17	6	5	6	30:37	-7	17:17
11		TSV 1860 München	17	6	4	7	34:31	3	16:18
12		1. FC Nürnberg	17	5	3	9	27:39	-12	13:21
13		Karlsruher SC	17	5	3	9	23:35	-12	13:21
14		Hertha BSC	17	5	3	9	25:39	-14	13:21
15		Preußen Münster	17	2	6	9	18:35	-17	10:24
16		1. FC Saarbrücken	17	2	3	12	25:49	-24	7:27
