26/11/1966	14:00	TSV 1860 München	-	Rot-Weiss Essen	1:0 (1:0)	
	14:00	FC Schalke 04	-	Bayern München	2:1 (2:0)	
	14:00	Werder Bremen	-	1. FC Nürnberg	4:4 (2:2)	
	14:00	Frankfurter SG Eintracht	-	Hamburger SV	1:3 (0:2)	
	14:00	1. FC Kaiserslautern	-	Borussia Dortmund	1:1 (0:1)	
	14:00	1. FC Köln	-	Bor. Mönchengladbach	1:2 (1:0)	
	14:00	Meidericher SV	-	Fortuna Düsseldorf	1:1 (0:1)	
	14:00	Eintracht Braunschweig	-	Karlsruher SC	4:1 (0:1)	
	14:00	VfB Stuttgart	-	Hannover 96	1:2 (0:2)	
