20/10/1965	14:45	Bor. Mönchengladbach	-	Hannover 96	2:0 (0:0)	
	14:45	Tasmania 1900 Berlin	-	VfB Stuttgart	0:2 (0:1)	
	14:45	Borussia Neunkirchen	-	Meidericher SV	0:1 (0:0)	
	18:00	Borussia Dortmund	-	1. FC Nürnberg	2:0 (1:0)	
	18:00	Karlsruher SC	-	1. FC Kaiserslautern	1:0 (0:0)	
	18:00	Eintracht Braunschweig	-	1. FC Köln	1:2 (1:1)	
	19:00	TSV 1860 München	-	FC Schalke 04	3:0 (1:0)	
	19:00	Hamburger SV	-	Bayern München	0:4 (0:2)	
	19:00	Frankfurter SG Eintracht	-	Werder Bremen	1:0 (1:0)	
1		TSV 1860 München	9	7	1	1	20:7	13	15:3
2		Borussia Dortmund	9	7	1	1	21:13	8	15:3
3		Bayern München	9	7	0	2	25:7	18	14:4
4		Hannover 96	9	6	0	3	24:14	10	12:6
5		1. FC Köln	9	6	0	3	16:11	5	12:6
6		VfB Stuttgart	9	4	3	2	9:6	3	11:7
7		Hamburger SV	9	4	2	3	20:14	6	10:8
8		Werder Bremen	9	5	0	4	12:8	4	10:8
9		Frankfurter SG Eintracht	9	4	1	4	13:9	4	9:9
10		1. FC Kaiserslautern	9	3	3	3	14:17	-3	9:9
11		Bor. Mönchengladbach	9	2	4	3	18:18	0	8:10
12		1. FC Nürnberg	9	3	2	4	16:16	0	8:10
13		Meidericher SV	9	3	1	5	16:16	0	7:11
14		Eintracht Braunschweig	9	2	3	4	14:16	-2	7:11
15		FC Schalke 04	9	1	2	6	6:17	-11	4:14
16		Karlsruher SC	9	1	2	6	10:25	-15	4:14
17		Borussia Neunkirchen	9	1	2	6	5:23	-18	4:14
18		Tasmania 1900 Berlin	9	1	1	7	6:28	-22	3:15
