02/06/1979	14:30	VfB Stuttgart	-	1. FC Köln	1:4 (0:2)	
	14:30	FC Schalke 04	-	MSV Duisburg	2:1 (0:0)	
	14:30	Eintracht Frankfurt	-	Borussia Dortmund	3:1 (1:1)	
	14:30	Arminia Bielefeld	-	Hamburger SV	0:0 (0:0)	
	14:30	Bayern München	-	Fortuna Düsseldorf	1:1 (0:1)	
	14:30	Bor. Mönchengladbach	-	1. FC Nürnberg	3:1 (2:0)	
	14:30	Werder Bremen	-	1. FC Kaiserslautern	3:1 (3:0)	
	14:30	VfL Bochum	-	SV Darmstadt 98	1:2 (0:0)	
	14:30	Hertha BSC	-	Eintracht Braunschweig	2:2 (1:2)	
1		Hamburger SV	33	21	7	5	77:30	47	49:17
2		VfB Stuttgart	33	19	8	6	66:33	33	46:20
3		1. FC Kaiserslautern	33	16	10	7	61:46	15	42:24
4		Bayern München	33	15	8	10	67:45	22	38:28
5		Eintracht Frankfurt	33	15	7	11	48:49	-1	37:29
6		Fortuna Düsseldorf	33	13	10	10	67:56	11	36:30
7		1. FC Köln	33	12	12	9	52:46	6	36:30
8		VfL Bochum	33	10	12	11	46:45	1	32:34
9		Bor. Mönchengladbach	33	12	7	14	47:50	-3	31:35
10		Eintracht Braunschweig	33	9	13	11	48:54	-6	31:35
11		MSV Duisburg	33	12	6	15	43:54	-11	30:36
12		Werder Bremen	33	10	10	13	46:58	-12	30:36
13		Hertha BSC	33	9	11	13	39:47	-8	29:37
14		Borussia Dortmund	33	9	11	13	52:70	-18	29:37
15		FC Schalke 04	33	9	10	14	54:59	-5	28:38
16		Arminia Bielefeld	33	9	8	16	43:54	-11	26:40
17		1. FC Nürnberg	33	8	7	18	34:65	-31	23:43
18		SV Darmstadt 98	33	7	7	19	39:68	-29	21:45
