12/10/1977	19:00	Fortuna Düsseldorf	-	MSV Duisburg	0:0 (0:0)	
	19:00	FC St. Pauli	-	TSV 1860 München	4:1 (1:1)	
	19:00	VfB Stuttgart	-	Eintracht Frankfurt	2:1 (0:1)	
	19:00	1. FC Saarbrücken	-	FC Schalke 04	2:1 (2:1)	
	19:00	Eintracht Braunschweig	-	Hamburger SV	4:0 (2:0)	
	19:00	Bayern München	-	Borussia Dortmund	3:0 (2:0)	
	19:00	Werder Bremen	-	Bor. Mönchengladbach	3:2 (1:1)	
	19:00	1. FC Köln	-	Hertha BSC	3:1 (1:0)	
	19:00	VfL Bochum	-	1. FC Kaiserslautern	0:1 (0:0)	
1		1. FC Kaiserslautern	11	6	3	2	21:13	8	15:7
2		FC Schalke 04	11	6	3	2	16:15	1	15:7
3		1. FC Köln	11	7	0	4	33:18	15	14:8
4		Eintracht Braunschweig	11	7	0	4	21:14	7	14:8
5		Hamburger SV	11	6	1	4	18:19	-1	13:9
6		Bayern München	11	4	4	3	27:21	6	12:10
7		Eintracht Frankfurt	11	6	0	5	22:17	5	12:10
8		Fortuna Düsseldorf	11	5	2	4	18:14	4	12:10
9		MSV Duisburg	11	4	4	3	20:18	2	12:10
10		VfB Stuttgart	11	5	2	4	16:18	-2	12:10
11		Bor. Mönchengladbach	11	4	3	4	18:21	-3	11:11
12		Borussia Dortmund	11	5	0	6	21:24	-3	10:12
13		1. FC Saarbrücken	11	4	2	5	14:17	-3	10:12
14		FC St. Pauli	11	4	1	6	22:24	-2	9:13
15		Hertha BSC	11	3	3	5	13:21	-8	9:13
16		VfL Bochum	11	3	2	6	12:11	1	8:14
17		Werder Bremen	11	3	2	6	13:24	-11	8:14
18		TSV 1860 München	11	0	2	9	8:24	-16	2:20
