13/11/1971	14:30	Borussia Dortmund	-	VfB Stuttgart	0:4 (0:3)	
	14:30	MSV Duisburg	-	Hamburger SV	2:4 (2:0)	
	14:30	FC Schalke 04	-	VfL Bochum	4:1 (1:0)	
	14:30	Fortuna Düsseldorf	-	Arminia Bielefeld	3:2 (3:0)	
	14:30	Eintracht Frankfurt	-	Bayern München	3:2 (1:0)	
	14:30	Hertha BSC	-	1. FC Kaiserslautern	2:1 (1:1)	
	14:30	1. FC Köln	-	Hannover 96	3:1 (2:0)	
	14:30	Werder Bremen	-	Rot-Weiß Oberhausen	4:0 (1:0)	
	14:30	Eintracht Braunschweig	-	Bor. Mönchengladbach	2:1 (0:1)	
1		FC Schalke 04	15	11	2	2	35:14	21	24:6
2		Bayern München	15	9	5	1	36:16	20	23:7
3		Bor. Mönchengladbach	15	9	2	4	40:15	25	20:10
4		1. FC Köln	15	7	5	3	29:22	7	19:11
5		VfB Stuttgart	15	7	5	3	30:24	6	19:11
6		Hamburger SV	15	7	4	4	31:19	12	18:12
7		Hertha BSC	15	6	6	3	20:23	-3	18:12
8		Eintracht Frankfurt	15	7	3	5	31:31	0	17:13
9		Werder Bremen	15	6	4	5	28:20	8	16:14
10		1. FC Kaiserslautern	15	7	2	6	24:21	3	16:14
11		Eintracht Braunschweig	15	3	9	3	15:15	0	15:15
12		Fortuna Düsseldorf	15	4	4	7	12:20	-8	12:18
13		MSV Duisburg	15	4	3	8	16:26	-10	11:19
14		VfL Bochum	15	5	0	10	22:38	-16	10:20
15		Borussia Dortmund	15	3	4	8	15:31	-16	10:20
16		Rot-Weiß Oberhausen	15	2	5	8	10:26	-16	9:21
17		Hannover 96	15	2	1	12	16:33	-17	5:25
18		Arminia Bielefeld	15	2	4	9	0:0	18	-11:-27
