27/03/1997	18:30	FC St. Pauli	-	Borussia Dortmund	0:1 (0:0)	
	19:00	MSV Duisburg	-	Hamburger SV	1:1 (0:0)	
	19:00	VfB Stuttgart	-	TSV 1860 München	1:1 (1:1)	
	19:00	VfL Bochum	-	1. FC Köln	2:2 (1:1)	
29/03/1997	14:30	Bayern München	-	Werder Bremen	1:0 (1:0)	
	14:30	Arminia Bielefeld	-	Karlsruher SC	1:2 (0:0)	
	14:30	Bayer Leverkusen	-	FC Schalke 04	2:0 (0:0)	
	14:30	Hansa Rostock	-	SC Freiburg	3:1 (2:1)	
	14:30	Bor. Mönchengladbach	-	Fortuna Düsseldorf	2:0 (1:0)	
1		Bayern München	25	15	7	3	44:24	20	52
2		Bayer Leverkusen	25	15	5	5	50:31	19	50
3		Borussia Dortmund	25	15	4	6	51:30	21	49
4		VfB Stuttgart	25	14	6	5	60:26	34	48
5		Karlsruher SC	25	10	7	8	42:33	9	37
6		VfL Bochum	25	9	10	6	37:37	0	37
7		FC Schalke 04	25	10	7	8	31:31	0	37
8		TSV 1860 München	25	9	8	8	42:41	1	35
9		1. FC Köln	25	10	4	11	40:42	-2	34
10		Bor. Mönchengladbach	25	9	5	11	27:29	-2	32
11		Werder Bremen	25	9	5	11	38:41	-3	32
12		Hamburger SV	25	7	9	9	37:40	-3	30
13		Arminia Bielefeld	25	8	6	11	29:36	-7	30
14		MSV Duisburg	25	7	8	10	25:36	-11	29
15		FC St. Pauli	25	7	5	13	31:45	-14	26
16		Fortuna Düsseldorf	25	7	4	14	19:41	-22	25
17		Hansa Rostock	25	6	6	13	27:36	-9	24
18		SC Freiburg	25	4	2	19	26:57	-31	14
