22/09/1967	19:00	MSV Duisburg	-	Eintracht Braunschweig	2:3 (1:3)	
23/09/1967	15:00	Borussia Dortmund	-	Borussia Neunkirchen	6:0 (4:0)	
	15:00	Karlsruher SC	-	1. FC Köln	0:1 (0:1)	
	15:00	Werder Bremen	-	VfB Stuttgart	3:1 (2:0)	
	15:00	1. FC Kaiserslautern	-	FC Schalke 04	1:0 (1:0)	
	15:00	Bayern München	-	Hamburger SV	1:0 (0:0)	
	15:00	1. FC Nürnberg	-	TSV 1860 München	1:1 (0:0)	
	15:00	Alemannia Aachen	-	Bor. Mönchengladbach	0:0 (0:0)	
	15:00	Hannover 96	-	Frankfurter SG Eintracht	2:1 (1:1)	
1		1. FC Nürnberg	7	5	2	0	15:4	11	12:2
2		Borussia Dortmund	7	4	2	1	19:9	10	10:4
3		Bor. Mönchengladbach	7	3	3	1	18:8	10	9:5
4		1. FC Köln	7	4	1	2	14:7	7	9:5
5		Hannover 96	7	4	1	2	13:9	4	9:5
6		Bayern München	7	4	1	2	13:10	3	9:5
7		1. FC Kaiserslautern	7	3	3	1	12:13	-1	9:5
8		MSV Duisburg	7	3	2	2	13:9	4	8:6
		VfB Stuttgart	7	2	4	1	13:9	4	8:6
10		Alemannia Aachen	7	3	2	2	6:7	-1	8:6
11		Werder Bremen	7	3	1	3	14:16	-2	7:7
12		Frankfurter SG Eintracht	7	2	2	3	10:13	-3	6:8
13		TSV 1860 München	7	1	4	2	7:10	-3	6:8
14		Eintracht Braunschweig	7	2	2	3	6:11	-5	6:8
15		Karlsruher SC	7	2	0	5	6:11	-5	4:10
16		Hamburger SV	7	1	1	5	8:15	-7	3:11
17		Borussia Neunkirchen	7	0	2	5	5:17	-12	2:12
18		FC Schalke 04	7	0	1	6	3:17	-14	1:13
