27/08/1969	19:00	Bayern München	-	Eintracht Frankfurt	2:1 (1:1)	
29/08/1969	19:00	1. FC Köln	-	MSV Duisburg	6:2 (4:0)	
30/08/1969	14:30	VfB Stuttgart	-	TSV 1860 München	3:1 (1:0)	
	14:30	Rot-Weiß Oberhausen	-	Borussia Dortmund	2:1 (0:0)	
	14:30	Hannover 96	-	Werder Bremen	3:2 (0:1)	
	14:30	Hamburger SV	-	Eintracht Braunschweig	3:3 (0:1)	
	14:30	Bor. Mönchengladbach	-	Rot-Weiss Essen	2:1 (0:1)	
	14:30	FC Schalke 04	-	1. FC Kaiserslautern	4:2 (1:1)	
	14:30	Hertha BSC	-	Alemannia Aachen	2:1 (1:0)	
1		Hannover 96	3	2	1	0	8:5	3	5:1
2		Rot-Weiß Oberhausen	3	2	1	0	5:2	3	5:1
3		1. FC Köln	3	2	0	1	10:6	4	4:2
4		Bayern München	3	2	0	1	7:3	4	4:2
5		FC Schalke 04	3	2	0	1	7:4	3	4:2
6		VfB Stuttgart	3	1	2	0	5:3	2	4:2
7		Bor. Mönchengladbach	3	2	0	1	4:4	0	4:2
8		Hertha BSC	3	2	0	1	3:3	0	4:2
9		Hamburger SV	3	1	1	1	6:6	0	3:3
10		Werder Bremen	3	1	1	1	5:5	0	3:3
11		TSV 1860 München	3	1	1	1	3:3	0	3:3
12		Eintracht Braunschweig	3	0	2	1	6:7	-1	2:4
13		Borussia Dortmund	3	1	0	2	5:7	-2	2:4
14		Eintracht Frankfurt	3	1	0	2	4:6	-2	2:4
15		Rot-Weiss Essen	3	1	0	2	3:6	-3	2:4
16		1. FC Kaiserslautern	3	0	1	2	3:6	-3	1:5
17		Alemannia Aachen	3	0	1	2	1:4	-3	1:5
18		MSV Duisburg	3	0	1	2	3:8	-5	1:5
