13/09/1985	18:30	1. FC Saarbrücken	-	FC Schalke 04	3:2 (2:2)	
	19:00	Fortuna Düsseldorf	-	Werder Bremen	1:4 (1:2)	
	19:00	Eintracht Frankfurt	-	1. FC Kaiserslautern	1:1 (1:0)	
14/09/1985	14:30	1. FC Nürnberg	-	Bor. Mönchengladbach	2:4 (0:2)	
	14:30	1. FC Köln	-	Bayern München	1:1 (0:1)	
	14:30	Hamburger SV	-	VfB Stuttgart	2:0 (1:0)	
	14:30	VfL Bochum	-	Borussia Dortmund	6:1 (2:1)	
	14:30	Waldhof Mannheim	-	Bayer Leverkusen	1:0 (0:0)	
	14:30	Bayer 05 Uerdingen	-	Hannover 96	3:3 (1:1)	
1		Werder Bremen	7	5	2	0	21:8	13	12:2
2		Bayern München	7	4	2	1	15:4	11	10:4
3		Bor. Mönchengladbach	7	4	2	1	15:9	6	10:4
4		Waldhof Mannheim	7	3	3	1	9:6	3	9:5
5		Bayer Leverkusen	7	3	2	2	12:8	4	8:6
6		VfL Bochum	7	4	0	3	16:13	3	8:6
7		1. FC Kaiserslautern	7	3	2	2	9:9	0	8:6
8		Bayer 05 Uerdingen	7	3	2	2	11:13	-2	8:6
9		1. FC Nürnberg	7	3	1	3	14:12	2	7:7
10		Hamburger SV	7	3	1	3	12:10	2	7:7
11		VfB Stuttgart	7	3	1	3	11:10	1	7:7
12		1. FC Köln	7	1	5	1	9:8	1	7:7
13		Eintracht Frankfurt	7	1	5	1	6:6	0	7:7
14		1. FC Saarbrücken	7	1	3	3	7:12	-5	5:9
15		Fortuna Düsseldorf	7	2	0	5	13:18	-5	4:10
16		FC Schalke 04	7	1	1	5	7:14	-7	3:11
17		Borussia Dortmund	7	0	3	4	6:18	-12	3:11
18		Hannover 96	7	0	3	4	11:26	-15	3:11
