30/10/1982	14:30	SV Bayer 04 Leverkusen	-	Borussia Dortmund	1:2 (1:1)	
	14:30	Karlsruher SC	-	FC Schalke 04	2:2 (1:1)	
	14:30	Fortuna Düsseldorf	-	1. FC Nürnberg	3:1 (1:1)	
	14:30	Hamburger SV	-	Bor. Mönchengladbach	4:3 (3:2)	
	14:30	Bayern München	-	VfB Stuttgart	4:0 (1:0)	
	14:30	VfL Bochum	-	Hertha BSC	4:0 (1:0)	
	14:30	Eintracht Frankfurt	-	1. FC Köln	3:0 (2:0)	
	14:30	Arminia Bielefeld	-	1. FC Kaiserslautern	2:2 (1:1)	
	14:30	Eintracht Braunschweig	-	Werder Bremen	3:1 (0:0)	
1		Hamburger SV	11	6	5	0	28:10	18	17:5
2		Borussia Dortmund	11	7	3	1	21:11	10	17:5
3		Bayern München	11	6	4	1	25:6	19	16:6
4		VfB Stuttgart	11	6	3	2	27:16	11	15:7
5		1. FC Köln	11	6	2	3	21:14	7	14:8
6		Arminia Bielefeld	11	5	3	3	19:17	2	13:9
7		Werder Bremen	11	5	2	4	17:13	4	12:10
8		Eintracht Braunschweig	11	3	6	2	13:14	-1	12:10
9		1. FC Nürnberg	11	5	2	4	17:23	-6	12:10
10		1. FC Kaiserslautern	11	3	5	3	13:16	-3	11:11
11		Bor. Mönchengladbach	11	4	1	6	22:21	1	9:13
12		VfL Bochum	11	3	3	5	11:13	-2	9:13
13		Karlsruher SC	11	3	3	5	13:24	-11	9:13
14		Hertha BSC	11	2	4	5	16:22	-6	8:14
15		Eintracht Frankfurt	11	3	1	7	14:14	0	7:15
16		Fortuna Düsseldorf	11	2	3	6	15:30	-15	7:15
17		FC Schalke 04	11	1	4	6	12:21	-9	6:16
18		SV Bayer 04 Leverkusen	11	1	2	8	6:25	-19	4:18
