07/05/1971	19:00	MSV Duisburg	-	Hamburger SV	2:2 (1:1)	
08/05/1971	14:30	FC Schalke 04	-	Bayern München	1:3 (1:1)	
	14:30	VfB Stuttgart	-	Bor. Mönchengladbach	1:1 (1:1)	
	14:30	Borussia Dortmund	-	Rot-Weiss Essen	7:2 (4:0)	
	14:30	Kickers Offenbach	-	Rot-Weiß Oberhausen	3:2 (1:1)	
	14:30	Hertha BSC	-	Eintracht Frankfurt	6:2 (3:2)	
	14:30	Werder Bremen	-	Arminia Bielefeld	4:1 (2:0)	
	14:30	Eintracht Braunschweig	-	Hannover 96	0:4 (0:2)	
	14:30	1. FC Köln	-	1. FC Kaiserslautern	1:2 (1:1)	
1		Bor. Mönchengladbach	30	16	10	4	61:28	33	42:18
2		Bayern München	30	16	10	4	62:33	29	42:18
3		Hertha BSC	30	15	8	7	58:37	21	38:22
4		Eintracht Braunschweig	30	14	6	10	47:35	12	34:26
5		Werder Bremen	30	11	11	8	40:33	7	33:27
6		FC Schalke 04	30	14	5	11	39:32	7	33:27
7		Hamburger SV	30	10	11	9	48:59	-11	31:29
8		1. FC Kaiserslautern	30	13	4	13	49:52	-3	30:30
9		1. FC Köln	30	10	10	10	38:41	-3	30:30
10		MSV Duisburg	30	10	10	10	34:40	-6	30:30
11		Hannover 96	30	11	6	13	45:42	3	28:32
12		VfB Stuttgart	30	10	8	12	46:45	1	28:32
13		Borussia Dortmund	30	10	8	12	48:50	-2	28:32
14		Arminia Bielefeld	30	10	5	15	31:48	-17	25:35
15		Kickers Offenbach	30	7	9	14	42:56	-14	23:37
16		Rot-Weiss Essen	30	7	9	14	40:55	-15	23:37
17		Eintracht Frankfurt	30	8	6	16	31:50	-19	22:38
18		Rot-Weiß Oberhausen	30	6	8	16	42:65	-23	20:40
