05/05/1995	18:30	MSV Duisburg	-	TSV 1860 München	1:1 (0:1)	
	19:00	SC Freiburg	-	1. FC Kaiserslautern	4:1 (1:1)	
06/05/1995	14:30	Bayer Leverkusen	-	Hamburger SV	3:1 (0:1)	
	14:30	Karlsruher SC	-	FC Schalke 04	2:2 (1:1)	
	14:30	Bayern München	-	Bayer 05 Uerdingen	2:1 (1:1)	
	14:30	Dynamo Dresden	-	VfB Stuttgart	1:1 (0:0)	
	14:30	VfL Bochum	-	Eintracht Frankfurt	0:1 (0:1)	
	14:30	Bor. Mönchengladbach	-	1. FC Köln	0:0 (0:0)	
07/05/1995	19:00	Werder Bremen	-	Borussia Dortmund	3:1 (0:0)	
1		Werder Bremen	29	17	8	4	55:29	26	42:16
2		Borussia Dortmund	29	17	7	5	57:28	29	41:17
3		SC Freiburg	29	17	5	7	60:40	20	39:19
4		1. FC Kaiserslautern	29	14	11	4	44:33	11	39:19
5		Bor. Mönchengladbach	29	15	7	7	56:34	22	37:21
6		Bayern München	29	12	13	4	48:37	11	37:21
7		Karlsruher SC	29	9	13	7	40:36	4	31:27
8		Bayer Leverkusen	29	11	8	10	51:42	9	30:28
9		1. FC Köln	29	10	9	10	45:43	2	29:29
10		FC Schalke 04	29	9	11	9	41:40	1	29:29
11		Eintracht Frankfurt	29	10	9	10	32:40	-8	29:29
12		Hamburger SV	29	9	8	12	38:38	0	26:32
13		VfB Stuttgart	29	8	10	11	46:54	-8	26:32
14		TSV 1860 München	29	6	10	13	34:49	-15	22:36
15		Bayer 05 Uerdingen	29	4	11	14	28:41	-13	19:39
16		VfL Bochum	29	7	3	19	30:59	-29	17:41
17		MSV Duisburg	29	4	8	17	21:52	-31	16:42
18		Dynamo Dresden	29	3	7	19	25:56	-31	13:45
