16/05/1980	19:00	Hamburger SV	-	Eintracht Braunschweig	2:0 (0:0)	
	19:00	Hertha BSC	-	Borussia Dortmund	3:2 (2:0)	
	19:00	1. FC Kaiserslautern	-	Bayer 05 Uerdingen	4:0 (2:0)	
17/05/1980	14:30	Eintracht Frankfurt	-	Werder Bremen	3:2 (0:1)	
	14:30	VfL Bochum	-	1. FC Köln	2:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	VfB Stuttgart	1:1 (1:1)	
	14:30	Bayern München	-	Fortuna Düsseldorf	6:0 (2:0)	
	14:30	MSV Duisburg	-	TSV 1860 München	1:0 (1:0)	
	14:30	SV Bayer 04 Leverkusen	-	FC Schalke 04	2:0 (2:0)	
1		Hamburger SV	32	19	8	5	81:33	48	46:18
2		Bayern München	32	20	6	6	79:31	48	46:18
3		VfB Stuttgart	32	17	7	8	72:46	26	41:23
4		1. FC Kaiserslautern	32	18	4	10	71:48	23	40:24
5		1. FC Köln	32	12	9	11	66:55	11	33:31
6		Borussia Dortmund	32	13	7	12	59:53	6	33:31
7		Bor. Mönchengladbach	32	10	12	10	54:58	-4	32:32
8		Eintracht Frankfurt	32	15	1	16	62:57	5	31:33
9		FC Schalke 04	32	11	9	12	39:47	-8	31:33
10		VfL Bochum	32	12	6	14	36:41	-5	30:34
11		SV Bayer 04 Leverkusen	32	11	8	13	41:56	-15	30:34
12		MSV Duisburg	32	11	7	14	42:52	-10	29:35
13		Fortuna Düsseldorf	32	11	6	15	56:72	-16	28:36
14		TSV 1860 München	32	9	9	14	38:50	-12	27:37
15		Bayer 05 Uerdingen	32	11	5	16	40:58	-18	27:37
16		Hertha BSC	32	10	7	15	37:55	-18	27:37
17		Werder Bremen	32	11	3	18	50:83	-33	25:39
18		Eintracht Braunschweig	32	6	8	18	31:59	-28	20:44
