30/01/1998	18:30	VfB Stuttgart	-	MSV Duisburg	1:1 (1:0)	
	19:00	VfL Bochum	-	Borussia Dortmund	2:1 (1:0)	
31/01/1998	14:30	Hertha BSC	-	VfL Wolfsburg	1:0 (1:0)	
	14:30	FC Schalke 04	-	1. FC Kaiserslautern	1:1 (0:1)	
	14:30	1. FC Köln	-	Bor. Mönchengladbach	3:2 (1:0)	
	14:30	Bayern München	-	Hamburger SV	3:0 (2:0)	
	14:30	Werder Bremen	-	Arminia Bielefeld	2:1 (1:1)	
	14:30	Hansa Rostock	-	TSV 1860 München	3:0 (0:0)	
01/02/1998	17:00	Karlsruher SC	-	Bayer Leverkusen	1:1 (1:1)	
1		1. FC Kaiserslautern	21	14	4	3	43:26	17	46
2		Bayern München	21	13	5	3	46:25	21	44
3		VfB Stuttgart	21	10	6	5	41:29	12	36
4		Bayer Leverkusen	21	9	8	4	41:24	17	35
5		FC Schalke 04	21	8	9	4	24:19	5	33
6		Hansa Rostock	21	9	4	8	33:27	6	31
7		Werder Bremen	21	9	4	8	26:31	-5	31
8		MSV Duisburg	21	8	5	8	26:26	0	29
9		Hertha BSC	21	8	4	9	26:33	-7	28
10		VfL Wolfsburg	21	8	3	10	27:31	-4	27
11		Borussia Dortmund	21	6	7	8	34:32	2	25
12		Karlsruher SC	21	6	7	8	33:39	-6	25
13		VfL Bochum	21	6	5	10	25:33	-8	23
14		1. FC Köln	21	7	2	12	35:47	-12	23
15		Bor. Mönchengladbach	21	5	7	9	36:41	-5	22
16		Arminia Bielefeld	21	7	1	13	26:34	-8	22
17		TSV 1860 München	21	5	6	10	22:37	-15	21
18		Hamburger SV	21	5	5	11	25:35	-10	20
