17/09/1966	15:00	FC Schalke 04	-	TSV 1860 München	1:0 (0:0)	
	15:00	Bayern München	-	Bor. Mönchengladbach	4:3 (2:2)	
	15:00	1. FC Kaiserslautern	-	Werder Bremen	2:0 (0:0)	
	15:00	Hamburger SV	-	1. FC Nürnberg	0:1 (0:0)	
	15:00	Borussia Dortmund	-	Rot-Weiss Essen	0:0 (0:0)	
	15:00	Meidericher SV	-	1. FC Köln	1:0 (1:0)	
	15:00	Fortuna Düsseldorf	-	Karlsruher SC	1:0 (0:0)	
	15:00	VfB Stuttgart	-	Eintracht Braunschweig	1:2 (0:0)	
	15:00	Hannover 96	-	Frankfurter SG Eintracht	2:1 (1:0)	
1		1. FC Kaiserslautern	5	4	1	0	13:5	8	9:1
2		Eintracht Braunschweig	5	4	0	1	7:3	4	8:2
3		Meidericher SV	5	3	1	1	8:6	2	7:3
4		Fortuna Düsseldorf	5	3	1	1	7:5	2	7:3
5		Bayern München	5	2	2	1	11:6	5	6:4
		Frankfurter SG Eintracht	5	3	0	2	11:6	5	6:4
7		Hamburger SV	5	2	2	1	6:4	2	6:4
8		VfB Stuttgart	5	3	0	2	7:6	1	6:4
9		Hannover 96	5	2	1	2	5:5	0	5:5
10		FC Schalke 04	5	2	1	2	4:6	-2	5:5
11		Bor. Mönchengladbach	5	1	2	2	8:7	1	4:6
12		1. FC Nürnberg	5	2	0	3	5:5	0	4:6
13		Rot-Weiss Essen	5	1	2	2	7:9	-2	4:6
14		1. FC Köln	5	2	0	3	5:7	-2	4:6
15		TSV 1860 München	5	1	1	3	5:9	-4	3:7
16		Borussia Dortmund	5	1	1	3	3:9	-6	3:7
17		Werder Bremen	5	1	0	4	3:8	-5	2:8
18		Karlsruher SC	5	0	1	4	4:13	-9	1:9
