26/10/1963	14:30	VfB Stuttgart	-	Borussia Dortmund	2:1 (1:0)	
	14:30	FC Schalke 04	-	Werder Bremen	2:3 (1:1)	
	14:30	Hamburger SV	-	Eintracht Braunschweig	2:1 (1:1)	
	14:30	1. FC Köln	-	Meidericher SV	3:3 (1:2)	
	14:30	1. FC Nürnberg	-	1. FC Kaiserslautern	0:5 (0:3)	
	14:30	Preußen Münster	-	TSV 1860 München	0:0 (0:0)	
	14:30	Hertha BSC	-	Frankfurter SG Eintracht	1:3 (1:0)	
	14:30	1. FC Saarbrücken	-	Karlsruher SC	1:3 (0:1)	
1		1. FC Köln	9	6	2	1	25:11	14	14:4
2		Hamburger SV	9	6	1	2	26:10	16	13:5
3		FC Schalke 04	9	5	2	2	20:14	6	12:6
4		Borussia Dortmund	9	5	1	3	24:16	8	11:7
5		1. FC Kaiserslautern	9	4	3	2	18:11	7	11:7
6		VfB Stuttgart	9	4	3	2	15:11	4	11:7
7		Eintracht Braunschweig	9	4	3	2	14:13	1	11:7
8		Meidericher SV	9	4	3	2	22:16	6	11:7
9		Werder Bremen	9	3	3	3	17:20	-3	9:9
10		Preußen Münster	9	2	4	3	12:13	-1	8:10
11		TSV 1860 München	9	2	4	3	14:16	-2	8:10
12		1. FC Nürnberg	9	3	2	4	16:24	-8	8:10
13		Frankfurter SG Eintracht	9	3	2	4	12:15	-3	8:10
14		Hertha BSC	9	1	2	6	11:26	-15	4:14
15		Karlsruher SC	9	2	0	7	9:24	-15	4:14
16		1. FC Saarbrücken	9	0	1	8	13:28	-15	1:17
