29/10/1983	14:00	Waldhof Mannheim	-	Borussia Dortmund	4:1 (2:0)	
	14:30	Eintracht Braunschweig	-	Bayer 05 Uerdingen	1:2 (0:2)	
	14:30	Kickers Offenbach	-	Arminia Bielefeld	2:2 (2:1)	
	14:30	Fortuna Düsseldorf	-	VfB Stuttgart	3:0 (3:0)	
	14:30	Bayern München	-	1. FC Nürnberg	4:2 (1:2)	
	14:30	1. FC Köln	-	Eintracht Frankfurt	7:0 (3:0)	
	14:30	Bor. Mönchengladbach	-	Hamburger SV	4:0 (1:0)	
	14:30	VfL Bochum	-	1. FC Kaiserslautern	4:1 (3:1)	
	14:30	Werder Bremen	-	SV Bayer 04 Leverkusen	3:0 (1:0)	
1		Hamburger SV	12	8	2	2	24:14	10	18:6
2		Bayern München	12	7	2	3	26:14	12	16:8
3		Werder Bremen	12	6	4	2	20:11	9	16:8
4		Fortuna Düsseldorf	12	6	3	3	28:18	10	15:9
5		Bor. Mönchengladbach	12	6	3	3	26:16	10	15:9
6		VfB Stuttgart	12	5	5	2	19:13	6	15:9
7		1. FC Köln	12	6	1	5	26:17	9	13:11
8		Bayer 05 Uerdingen	12	6	1	5	26:25	1	13:11
9		SV Bayer 04 Leverkusen	12	4	4	4	19:18	1	12:12
10		VfL Bochum	12	5	1	6	24:28	-4	11:13
11		Arminia Bielefeld	12	4	3	5	15:19	-4	11:13
12		Waldhof Mannheim	12	4	3	5	17:22	-5	11:13
13		Eintracht Braunschweig	12	5	0	7	22:25	-3	10:14
14		1. FC Kaiserslautern	12	3	3	6	25:29	-4	9:15
15		Kickers Offenbach	12	4	1	7	18:32	-14	9:15
16		1. FC Nürnberg	12	4	0	8	19:24	-5	8:16
17		Borussia Dortmund	12	3	2	7	16:30	-14	8:16
18		Eintracht Frankfurt	12	1	4	7	17:32	-15	6:18
