12/10/1963	14:30	Frankfurter SG Eintracht	-	1. FC Köln	2:1 (2:1)	
	14:30	Hertha BSC	-	Eintracht Braunschweig	1:2 (1:2)	
	14:30	TSV 1860 München	-	1. FC Nürnberg	5:0 (3:0)	
	14:30	Karlsruher SC	-	VfB Stuttgart	0:3 (0:2)	
	14:30	FC Schalke 04	-	Meidericher SV	2:2 (2:1)	
	14:30	1. FC Saarbrücken	-	1. FC Kaiserslautern	2:4 (2:1)	
	16:00	Werder Bremen	-	Hamburger SV	4:2 (2:1)	
	17:00	Preußen Münster	-	Borussia Dortmund	1:2 (1:0)	
1		1. FC Köln	7	5	1	1	19:8	11	11:3
2		FC Schalke 04	7	4	2	1	16:11	5	10:4
3		Eintracht Braunschweig	7	4	2	1	12:10	2	10:4
4		Hamburger SV	7	4	1	2	19:9	10	9:5
5		Borussia Dortmund	7	4	1	2	16:12	4	9:5
6		VfB Stuttgart	7	3	2	2	13:10	3	8:6
7		1. FC Nürnberg	7	3	2	2	16:17	-1	8:6
8		Meidericher SV	7	3	2	2	16:12	4	8:6
9		TSV 1860 München	7	2	3	2	14:11	3	7:7
10		Preußen Münster	7	2	3	2	12:10	2	7:7
11		1. FC Kaiserslautern	7	2	3	2	12:11	1	7:7
12		Werder Bremen	7	2	2	3	13:17	-4	6:8
13		Frankfurter SG Eintracht	7	2	1	4	9:14	-5	5:9
14		Hertha BSC	7	1	2	4	8:16	-8	4:10
15		Karlsruher SC	7	1	0	6	6:22	-16	2:12
16		1. FC Saarbrücken	7	0	1	6	11:22	-11	1:13
