22/05/1999	14:30	FC Schalke 04	-	Eintracht Frankfurt	2:3 (2:1)	
	14:30	VfL Wolfsburg	-	Bayer Leverkusen	1:0 (0:0)	
	14:30	Bayern München	-	VfL Bochum	4:2 (0:1)	
	14:30	Hansa Rostock	-	1. FC Nürnberg	1:1 (1:0)	
	14:30	SC Freiburg	-	Hertha BSC	0:2 (0:1)	
	14:30	Hamburger SV	-	VfB Stuttgart	3:1 (3:1)	
	14:30	Werder Bremen	-	Bor. Mönchengladbach	4:1 (2:0)	
	14:30	Borussia Dortmund	-	TSV 1860 München	3:1 (0:0)	
	14:30	1. FC Kaiserslautern	-	MSV Duisburg	3:0 (3:0)	
1		Bayern München	33	23	6	4	74:27	47	75
2		Bayer Leverkusen	33	17	12	4	60:28	32	63
3		Hertha BSC	33	17	8	8	53:31	22	59
4		1. FC Kaiserslautern	33	17	6	10	50:42	8	57
5		VfL Wolfsburg	33	15	10	8	53:43	10	55
6		Borussia Dortmund	33	15	9	9	46:34	12	54
7		Hamburger SV	33	13	11	9	46:40	6	50
8		MSV Duisburg	33	12	10	11	42:44	-2	46
9		TSV 1860 München	33	11	8	14	45:51	-6	41
10		Werder Bremen	33	10	8	15	41:46	-5	38
11		FC Schalke 04	33	9	11	13	36:50	-14	38
12		1. FC Nürnberg	33	7	16	10	39:48	-9	37
13		VfB Stuttgart	33	8	12	13	40:48	-8	36
14		SC Freiburg	33	9	9	15	34:43	-9	36
15		Hansa Rostock	33	8	11	14	46:56	-10	35
16		Eintracht Frankfurt	33	8	10	15	39:53	-14	34
17		VfL Bochum	33	7	8	18	38:62	-24	29
18		Bor. Mönchengladbach	33	4	9	20	41:77	-36	21
