31/08/1963	16:00	Borussia Dortmund	-	TSV 1860 München	3:3 (2:1)	
	16:00	Hamburger SV	-	1. FC Saarbrücken	4:2 (1:2)	
	16:00	1. FC Nürnberg	-	Werder Bremen	3:0 (2:0)	
	16:00	1. FC Köln	-	Karlsruher SC	4:0 (2:0)	
	16:00	1. FC Kaiserslautern	-	FC Schalke 04	2:3 (1:1)	
	16:00	VfB Stuttgart	-	Hertha BSC	2:0 (2:0)	
	16:00	Meidericher SV	-	Frankfurter SG Eintracht	3:1 (2:0)	
	16:00	Eintracht Braunschweig	-	Preußen Münster	1:0 (1:0)	
1		1. FC Köln	2	2	0	0	6:0	6	4:0
2		FC Schalke 04	2	2	0	0	5:2	3	4:0
3		Meidericher SV	2	2	0	0	7:2	5	4:0
4		1. FC Nürnberg	2	1	1	0	4:1	3	3:1
5		Hamburger SV	2	1	1	0	5:3	2	3:1
6		Eintracht Braunschweig	2	1	1	0	2:1	1	3:1
7		TSV 1860 München	2	0	2	0	4:4	0	2:2
8		VfB Stuttgart	2	1	0	1	2:2	0	2:2
9		Werder Bremen	2	1	0	1	3:5	-2	2:2
10		Borussia Dortmund	2	0	1	1	5:6	-1	1:3
11		1. FC Kaiserslautern	2	0	1	1	3:4	-1	1:3
12		Preußen Münster	2	0	1	1	1:2	-1	1:3
13		Hertha BSC	2	0	1	1	1:3	-2	1:3
14		Frankfurter SG Eintracht	2	0	1	1	2:4	-2	1:3
15		1. FC Saarbrücken	2	0	0	2	2:6	-4	0:4
16		Karlsruher SC	2	0	0	2	1:8	-7	0:4
