20/08/1996	17:00	Arminia Bielefeld	-	FC St. Pauli	1:2 (0:1)	
	18:30	Hamburger SV	-	SC Freiburg	5:1 (4:0)	
	18:30	Werder Bremen	-	Hansa Rostock	1:1 (0:1)	
	19:00	FC Schalke 04	-	Bor. Mönchengladbach	0:0 (0:0)	
21/08/1996	18:30	Borussia Dortmund	-	Fortuna Düsseldorf	4:0 (2:0)	
	18:30	Bayern München	-	VfL Bochum	1:1 (0:0)	
	18:30	MSV Duisburg	-	Bayer Leverkusen	1:3 (0:0)	
	19:00	1. FC Köln	-	TSV 1860 München	1:0 (1:0)	
17/09/1996	18:30	Karlsruher SC	-	VfB Stuttgart	0:2 (0:1)	
1		VfB Stuttgart	2	2	0	0	6:0	6	6
2		Bayer Leverkusen	2	2	0	0	7:3	4	6
3		1. FC Köln	2	2	0	0	4:0	4	6
4		Bayern München	2	1	1	0	3:2	1	4
5		VfL Bochum	2	1	1	0	2:1	1	4
6		Hamburger SV	2	1	0	1	6:3	3	3
7		Borussia Dortmund	2	1	0	1	6:4	2	3
8		FC St. Pauli	2	1	0	1	3:3	0	3
9		TSV 1860 München	2	1	0	1	2:2	0	3
10		SC Freiburg	2	1	0	1	4:7	-3	3
11		Hansa Rostock	2	0	2	0	3:3	0	2
12		Bor. Mönchengladbach	2	0	2	0	0:0	0	2
13		Werder Bremen	2	0	1	1	3:4	-1	1
14		Arminia Bielefeld	2	0	1	1	1:2	-1	1
15		Karlsruher SC	2	0	1	1	2:4	-2	1
16		FC Schalke 04	2	0	1	1	0:4	-4	1
17		MSV Duisburg	2	0	0	2	1:4	-3	0
18		Fortuna Düsseldorf	2	0	0	2	0:7	-7	0
