17/02/2017	19:30	FC Augsburg	-	Bayer Leverkusen	1:3 (0:2)	
18/02/2017	14:30	Hertha BSC	-	Bayern München	1:1 (1:0)	
	14:30	Borussia Dortmund	-	VfL Wolfsburg	3:0 (1:0)	
	14:30	Eintracht Frankfurt	-	FC Ingolstadt 04	0:2 (0:1)	
	14:30	1. FSV Mainz 05	-	Werder Bremen	0:2 (0:2)	
	14:30	1899 Hoffenheim	-	SV Darmstadt 98	2:0 (0:0)	
	17:30	Hamburger SV	-	SC Freiburg	2:2 (1:1)	
19/02/2017	14:30	Bor. Mönchengladbach	-	RB Leipzig	1:2 (0:1)	
	16:30	1. FC Köln	-	FC Schalke 04	1:1 (1:1)	
1		Bayern München	21	15	5	1	46:13	33	50
2		RB Leipzig	21	14	3	4	38:21	17	45
3		Borussia Dortmund	21	10	7	4	43:23	20	37
4		1899 Hoffenheim	21	9	10	2	38:21	17	37
5		Eintracht Frankfurt	21	10	5	6	25:20	5	35
6		Hertha BSC	21	10	4	7	28:24	4	34
7		1. FC Köln	21	8	9	4	30:19	11	33
8		Bayer Leverkusen	21	9	3	9	34:30	4	30
9		SC Freiburg	21	9	3	9	28:36	-8	30
10		FC Schalke 04	21	7	5	9	25:22	3	26
11		Bor. Mönchengladbach	21	7	5	9	23:29	-6	26
12		1. FSV Mainz 05	21	7	4	10	29:37	-8	25
13		FC Augsburg	21	6	6	9	19:27	-8	24
14		VfL Wolfsburg	21	6	4	11	19:31	-12	22
15		Hamburger SV	21	5	5	11	21:37	-16	20
16		Werder Bremen	21	5	4	12	26:42	-16	19
17		FC Ingolstadt 04	21	5	3	13	19:32	-13	18
18		SV Darmstadt 98	21	3	3	15	14:41	-27	12
