30/09/1983	19:00	1. FC Nürnberg	-	VfL Bochum	3:1 (0:1)	
01/10/1983	14:30	Hamburger SV	-	Eintracht Braunschweig	3:0 (1:0)	
	14:30	Eintracht Frankfurt	-	Waldhof Mannheim	1:3 (0:0)	
	14:30	Bayern München	-	Bor. Mönchengladbach	4:0 (2:0)	
	14:30	SV Bayer 04 Leverkusen	-	Arminia Bielefeld	0:0 (0:0)	
	14:30	Bayer 05 Uerdingen	-	Fortuna Düsseldorf	1:3 (0:1)	
	14:30	Borussia Dortmund	-	Kickers Offenbach	4:1 (1:0)	
	14:30	1. FC Kaiserslautern	-	Werder Bremen	3:3 (1:2)	
	14:30	VfB Stuttgart	-	1. FC Köln	3:2 (1:0)	
1		Bayern München	9	6	2	1	22:9	13	14:4
2		Hamburger SV	9	6	2	1	21:9	12	14:4
3		VfB Stuttgart	9	4	4	1	18:10	8	12:6
4		Bayer 05 Uerdingen	9	5	1	3	22:18	4	11:7
5		Fortuna Düsseldorf	9	4	2	3	20:15	5	10:8
6		Bor. Mönchengladbach	9	4	2	3	19:15	4	10:8
7		Werder Bremen	9	3	4	2	12:10	2	10:8
8		SV Bayer 04 Leverkusen	9	3	3	3	14:12	2	9:9
9		Arminia Bielefeld	9	4	1	4	12:14	-2	9:9
10		Waldhof Mannheim	9	3	3	3	13:18	-5	9:9
11		1. FC Nürnberg	9	4	0	5	16:15	1	8:10
12		Borussia Dortmund	9	3	2	4	14:22	-8	8:10
13		1. FC Kaiserslautern	9	2	3	4	22:21	1	7:11
14		1. FC Köln	9	3	1	5	14:16	-2	7:11
15		VfL Bochum	9	3	1	5	15:24	-9	7:11
16		Eintracht Braunschweig	9	3	0	6	15:23	-8	6:12
17		Kickers Offenbach	9	3	0	6	12:25	-13	6:12
18		Eintracht Frankfurt	9	1	3	5	15:20	-5	5:13
