18/10/2019	19:30	Eintracht Frankfurt	-	Bayer Leverkusen	3:0 (2:0)	
19/10/2019	14:30	RB Leipzig	-	VfL Wolfsburg	1:1 (0:0)	
	14:30	Werder Bremen	-	Hertha BSC	1:1 (1:0)	
	14:30	Fortuna Düsseldorf	-	1. FSV Mainz 05	1:0 (0:0)	
	14:30	FC Augsburg	-	Bayern München	2:2 (1:1)	
	14:30	1. FC Union Berlin	-	SC Freiburg	2:0 (1:0)	
	17:30	Borussia Dortmund	-	Bor. Mönchengladbach	1:0 (0:0)	
20/10/2019	14:30	1. FC Köln	-	SC Paderborn 07	3:0 (1:0)	
	17:00	1899 Hoffenheim	-	FC Schalke 04	2:0 (0:0)	
1		Bor. Mönchengladbach	8	5	1	2	15:7	8	16
2		VfL Wolfsburg	8	4	4	0	11:5	6	16
3		Bayern München	8	4	3	1	22:10	12	15
4		Borussia Dortmund	8	4	3	1	20:11	9	15
5		RB Leipzig	8	4	3	1	16:8	8	15
6		SC Freiburg	8	4	2	2	15:9	6	14
7		FC Schalke 04	8	4	2	2	14:9	5	14
8		Eintracht Frankfurt	8	4	2	2	14:10	4	14
9		Bayer Leverkusen	8	4	2	2	12:11	1	14
10		Hertha BSC	8	3	2	3	13:13	0	11
11		1899 Hoffenheim	8	3	2	3	8:11	-3	11
12		Werder Bremen	8	2	3	3	13:17	-4	9
13		Fortuna Düsseldorf	8	2	1	5	10:14	-4	7
14		1. FC Union Berlin	8	2	1	5	8:13	-5	7
15		1. FC Köln	8	2	1	5	8:16	-8	7
16		FC Augsburg	8	1	3	4	10:21	-11	6
17		1. FSV Mainz 05	8	2	0	6	7:18	-11	6
18		SC Paderborn 07	8	0	1	7	9:22	-13	1
