14/09/2007	19:30	Borussia Dortmund	-	Werder Bremen	3:0 (3:0)	
15/09/2007	14:30	VfB Stuttgart	-	Energie Cottbus	3:0 (0:0)	
	14:30	Bayern München	-	FC Schalke 04	1:1 (0:1)	
	14:30	Bayer Leverkusen	-	VfL Bochum	2:0 (0:0)	
	14:30	1. FC Nürnberg	-	Hannover 96	2:2 (0:2)	
	14:30	Arminia Bielefeld	-	Hansa Rostock	4:2 (1:0)	
	14:30	Eintracht Frankfurt	-	Hamburger SV	2:1 (1:0)	
16/09/2007	16:00	VfL Wolfsburg	-	Karlsruher SC	1:2 (1:0)	
	16:00	MSV Duisburg	-	Hertha BSC	1:2 (0:0)	
1		Bayern München	5	3	2	0	12:2	10	11
2		Arminia Bielefeld	5	3	1	1	11:8	3	10
3		Eintracht Frankfurt	5	3	1	1	7:5	2	10
4		Borussia Dortmund	5	3	0	2	9:7	2	9
5		Hertha BSC	5	3	0	2	7:6	1	9
6		Karlsruher SC	5	3	0	2	6:6	0	9
7		Bayer Leverkusen	5	2	2	1	6:2	4	8
8		FC Schalke 04	5	1	4	0	9:6	3	7
9		VfB Stuttgart	5	2	1	2	7:6	1	7
10		Hamburger SV	5	2	1	2	5:5	0	7
11		VfL Bochum	5	2	1	2	8:9	-1	7
12		Hannover 96	5	2	1	2	7:9	-2	7
13		Werder Bremen	5	2	1	2	5:10	-5	7
14		MSV Duisburg	5	2	0	3	8:7	1	6
15		1. FC Nürnberg	5	1	2	2	5:7	-2	5
16		VfL Wolfsburg	5	1	1	3	7:9	-2	4
17		Energie Cottbus	5	0	2	3	2:9	-7	2
18		Hansa Rostock	5	0	0	5	3:11	-8	0
