05/05/1990	14:30	1. FC Köln	-	Hamburger SV	2:0 (1:0)	
	14:30	FC St. Pauli	-	Bayer Leverkusen	3:0 (1:0)	
	14:30	Werder Bremen	-	Bayern München	2:2 (2:0)	
	14:30	Borussia Dortmund	-	1. FC Kaiserslautern	1:1 (1:1)	
	14:30	1. FC Nürnberg	-	Bayer 05 Uerdingen	1:1 (1:1)	
	14:30	Bor. Mönchengladbach	-	VfB Stuttgart	3:1 (1:0)	
	14:30	FC 08 Homburg	-	VfL Bochum	1:0 (0:0)	
	14:30	Karlsruher SC	-	Eintracht Frankfurt	1:0 (0:0)	
	14:30	Waldhof Mannheim	-	Fortuna Düsseldorf	0:1 (0:0)	
1		Bayern München	33	18	11	4	61:28	33	47:19
2		1. FC Köln	33	17	9	7	53:41	12	43:23
3		Borussia Dortmund	33	15	11	7	51:32	19	41:25
4		Eintracht Frankfurt	33	14	11	8	58:39	19	39:27
5		Bayer Leverkusen	33	12	15	6	39:29	10	39:27
6		VfB Stuttgart	33	15	5	13	51:45	6	35:31
7		Werder Bremen	33	9	14	10	46:40	6	32:34
8		Karlsruher SC	33	10	12	11	32:37	-5	32:34
9		1. FC Nürnberg	33	10	11	12	40:46	-6	31:35
10		FC St. Pauli	33	9	13	11	31:39	-8	31:35
11		1. FC Kaiserslautern	33	10	11	12	42:53	-11	31:35
12		Fortuna Düsseldorf	33	9	12	12	34:41	-7	30:36
13		Bayer 05 Uerdingen	33	10	9	14	41:48	-7	29:37
14		Hamburger SV	33	12	5	16	38:46	-8	29:37
15		Bor. Mönchengladbach	33	11	7	15	37:45	-8	29:37
16		VfL Bochum	33	10	7	16	42:53	-11	27:39
17		Waldhof Mannheim	33	10	6	17	36:52	-16	26:40
18		FC 08 Homburg	33	8	7	18	31:49	-18	23:43
