08/06/1991	14:30	Fortuna Düsseldorf	-	Werder Bremen	1:2 (1:1)	
	14:30	1. FC Nürnberg	-	Bayern München	0:1 (0:1)	
	14:30	Bayer 05 Uerdingen	-	Hertha BSC	1:2 (0:1)	
	14:30	Bayer Leverkusen	-	Borussia Dortmund	1:2 (1:0)	
	14:30	FC St. Pauli	-	Eintracht Frankfurt	1:1 (1:1)	
	14:30	VfB Stuttgart	-	Hamburger SV	2:0 (1:0)	
	14:30	Karlsruher SC	-	1. FC Köln	1:1 (1:1)	
	14:30	1. FC Kaiserslautern	-	Bor. Mönchengladbach	2:3 (0:2)	
	14:30	VfL Bochum	-	SG Wattenscheid 09	0:0 (0:0)	
