24/02/2017	19:30	VfL Wolfsburg	-	Werder Bremen	1:2 (1:2)	
25/02/2017	14:30	SC Freiburg	-	Borussia Dortmund	0:3 (0:1)	
	14:30	Bayer Leverkusen	-	1. FSV Mainz 05	0:2 (0:2)	
	14:30	RB Leipzig	-	1. FC Köln	3:1 (2:0)	
	14:30	Bayern München	-	Hamburger SV	8:0 (3:0)	
	14:30	SV Darmstadt 98	-	FC Augsburg	1:2 (0:0)	
	17:30	Hertha BSC	-	Eintracht Frankfurt	2:0 (0:0)	
26/02/2017	14:30	FC Ingolstadt 04	-	Bor. Mönchengladbach	0:2 (0:0)	
	16:30	FC Schalke 04	-	1899 Hoffenheim	1:1 (1:0)	
1		Bayern München	22	16	5	1	54:13	41	53
2		RB Leipzig	22	15	3	4	41:22	19	48
3		Borussia Dortmund	22	11	7	4	46:23	23	40
4		1899 Hoffenheim	22	9	11	2	39:22	17	38
5		Hertha BSC	22	11	4	7	30:24	6	37
6		Eintracht Frankfurt	22	10	5	7	25:22	3	35
7		1. FC Köln	22	8	9	5	31:22	9	33
8		Bayer Leverkusen	22	9	3	10	34:32	2	30
9		SC Freiburg	22	9	3	10	28:39	-11	30
10		Bor. Mönchengladbach	22	8	5	9	25:29	-4	29
11		1. FSV Mainz 05	22	8	4	10	31:37	-6	28
12		FC Schalke 04	22	7	6	9	26:23	3	27
13		FC Augsburg	22	7	6	9	21:28	-7	27
14		VfL Wolfsburg	22	6	4	12	20:33	-13	22
15		Werder Bremen	22	6	4	12	28:43	-15	22
16		Hamburger SV	22	5	5	12	21:45	-24	20
17		FC Ingolstadt 04	22	5	3	14	19:34	-15	18
18		SV Darmstadt 98	22	3	3	16	15:43	-28	12
