07/03/1980	19:00	SV Bayer 04 Leverkusen	-	Werder Bremen	4:0 (1:0)	
08/03/1980	14:30	FC Schalke 04	-	1. FC Köln	1:1 (1:0)	
	14:30	Hamburger SV	-	Eintracht Frankfurt	5:0 (4:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Kaiserslautern	0:3 (0:2)	
	14:30	Bayern München	-	MSV Duisburg	3:1 (1:0)	
	14:30	Fortuna Düsseldorf	-	Borussia Dortmund	2:1 (1:0)	
	14:30	VfB Stuttgart	-	TSV 1860 München	1:1 (0:1)	
	14:30	Eintracht Braunschweig	-	Bayer 05 Uerdingen	1:1 (1:0)	
	14:30	Hertha BSC	-	VfL Bochum	1:0 (0:0)	
1		Bayern München	24	14	5	5	50:25	25	33:15
2		Hamburger SV	24	13	6	5	57:26	31	32:16
3		1. FC Köln	24	12	7	5	56:36	20	31:17
4		FC Schalke 04	24	11	7	6	34:25	9	29:19
5		VfB Stuttgart	24	11	5	8	50:38	12	27:21
6		Eintracht Frankfurt	24	13	0	11	49:38	11	26:22
7		Borussia Dortmund	24	11	4	9	46:38	8	26:22
8		1. FC Kaiserslautern	24	11	3	10	45:39	6	25:23
9		Bor. Mönchengladbach	24	8	8	8	38:41	-3	24:24
10		SV Bayer 04 Leverkusen	24	8	7	9	30:44	-14	23:25
11		TSV 1860 München	24	7	8	9	31:35	-4	22:26
12		Fortuna Düsseldorf	24	9	4	11	47:53	-6	22:26
13		Bayer 05 Uerdingen	24	9	4	11	32:40	-8	22:26
14		VfL Bochum	24	7	5	12	25:33	-8	19:29
15		MSV Duisburg	24	7	5	12	28:41	-13	19:29
16		Werder Bremen	24	8	3	13	36:58	-22	19:29
17		Eintracht Braunschweig	24	5	7	12	25:44	-19	17:31
18		Hertha BSC	24	5	6	13	23:48	-25	16:32
