01/10/1982	19:00	Bor. Mönchengladbach	-	Eintracht Frankfurt	3:1 (0:1)	
	19:00	FC Schalke 04	-	1. FC Nürnberg	0:1 (0:1)	
	19:00	Hertha BSC	-	SV Bayer 04 Leverkusen	3:3 (1:2)	
02/10/1982	14:30	1. FC Köln	-	Karlsruher SC	4:1 (3:1)	
	14:30	VfB Stuttgart	-	Arminia Bielefeld	2:2 (1:2)	
	14:30	Hamburger SV	-	VfL Bochum	0:0 (0:0)	
	14:30	Bayern München	-	Eintracht Braunschweig	1:1 (1:0)	
	14:30	Borussia Dortmund	-	Werder Bremen	0:0 (0:0)	
	14:30	1. FC Kaiserslautern	-	Fortuna Düsseldorf	3:1 (1:1)	
1		VfB Stuttgart	8	5	3	0	22:7	15	13:3
2		Bayern München	8	5	2	1	19:4	15	12:4
3		Hamburger SV	8	4	4	0	18:5	13	12:4
4		1. FC Köln	8	5	1	2	20:11	9	11:5
5		Borussia Dortmund	8	4	3	1	12:5	7	11:5
6		Werder Bremen	8	4	2	2	12:8	4	10:6
7		Arminia Bielefeld	8	4	2	2	15:13	2	10:6
8		Eintracht Braunschweig	8	2	5	1	8:7	1	9:7
9		1. FC Nürnberg	8	4	1	3	12:18	-6	9:7
10		Bor. Mönchengladbach	8	4	0	4	18:14	4	8:8
11		1. FC Kaiserslautern	8	2	3	3	8:13	-5	7:9
12		Karlsruher SC	8	3	1	4	7:17	-10	7:9
13		Hertha BSC	8	1	4	3	14:16	-2	6:10
14		VfL Bochum	8	1	3	4	2:7	-5	5:11
15		FC Schalke 04	8	1	2	5	7:12	-5	4:12
16		Fortuna Düsseldorf	8	1	2	5	7:23	-16	4:12
17		Eintracht Frankfurt	8	1	1	6	8:13	-5	3:13
18		SV Bayer 04 Leverkusen	8	1	1	6	5:21	-16	3:13
