15/01/2010	19:30	Bayern München	-	1899 Hoffenheim	2:0 (1:0)	
16/01/2010	14:30	Hamburger SV	-	SC Freiburg	2:0 (1:0)	
	14:30	Eintracht Frankfurt	-	Werder Bremen	1:0 (0:0)	
	14:30	Hannover 96	-	Hertha BSC	0:3 (0:2)	
	14:30	Bayer Leverkusen	-	1. FSV Mainz 05	4:2 (3:1)	
	14:30	Bor. Mönchengladbach	-	VfL Bochum	1:2 (0:2)	
	17:30	VfB Stuttgart	-	VfL Wolfsburg	3:1 (1:0)	
17/01/2010	14:30	FC Schalke 04	-	1. FC Nürnberg	1:0 (0:0)	
	16:30	1. FC Köln	-	Borussia Dortmund	2:3 (0:2)	
1		Bayer Leverkusen	18	10	8	0	39:15	24	38
2		FC Schalke 04	18	11	4	3	27:13	14	37
3		Bayern München	18	10	6	2	36:15	21	36
4		Hamburger SV	18	9	7	2	36:19	17	34
5		Borussia Dortmund	18	9	6	3	26:19	7	33
6		Werder Bremen	18	7	7	4	32:17	15	28
7		Eintracht Frankfurt	18	7	6	5	23:24	-1	27
8		1899 Hoffenheim	18	7	4	7	27:19	8	25
9		VfL Wolfsburg	18	6	6	6	33:35	-2	24
10		1. FSV Mainz 05	18	6	6	6	23:26	-3	24
11		Bor. Mönchengladbach	18	6	3	9	25:31	-6	21
12		VfB Stuttgart	18	4	7	7	19:24	-5	19
13		VfL Bochum	18	5	4	9	20:34	-14	19
14		1. FC Köln	18	4	6	8	12:18	-6	18
15		SC Freiburg	18	5	3	10	19:35	-16	18
16		Hannover 96	18	4	5	9	21:30	-9	17
17		1. FC Nürnberg	18	3	3	12	12:33	-21	12
18		Hertha BSC	18	2	3	13	16:39	-23	9
