09/03/2001	19:15	Bayer Leverkusen	-	Werder Bremen	3:0 (1:0)	
10/03/2001	14:30	Hertha BSC	-	Hansa Rostock	1:0 (0:0)	
	14:30	VfL Bochum	-	1. FC Köln	2:3 (2:1)	
	14:30	VfL Wolfsburg	-	SpVgg Unterhaching	6:1 (2:1)	
	14:30	SC Freiburg	-	Borussia Dortmund	2:2 (1:2)	
	14:30	Bayern München	-	Energie Cottbus	2:0 (2:0)	
	19:15	Eintracht Frankfurt	-	FC Schalke 04	0:0 (0:0)	
11/03/2001	16:30	1. FC Kaiserslautern	-	TSV 1860 München	3:2 (0:0)	
	16:30	Hamburger SV	-	VfB Stuttgart	2:2 (2:1)	
1		Bayern München	25	14	4	7	49:28	21	46
2		Borussia Dortmund	25	13	6	6	43:31	12	45
3		Bayer Leverkusen	25	13	4	8	43:29	14	43
4		Hertha BSC	25	14	1	10	47:41	6	43
5		1. FC Kaiserslautern	25	13	4	8	37:32	5	43
6		FC Schalke 04	25	12	6	7	43:26	17	42
7		Werder Bremen	25	10	7	8	35:36	-1	37
8		1. FC Köln	25	10	6	9	44:39	5	36
9		VfL Wolfsburg	25	9	8	8	49:34	15	35
10		SC Freiburg	25	9	8	8	33:29	4	35
11		TSV 1860 München	25	9	7	9	33:40	-7	34
12		Hamburger SV	25	9	4	12	48:47	1	31
13		Hansa Rostock	25	9	4	12	25:37	-12	31
14		Eintracht Frankfurt	25	8	4	13	30:46	-16	28
15		SpVgg Unterhaching	25	7	6	12	25:44	-19	27
16		VfB Stuttgart	25	6	8	11	35:40	-5	26
17		Energie Cottbus	25	8	2	15	29:43	-14	26
18		VfL Bochum	25	5	5	15	22:48	-26	20
