07/03/1986	19:00	Borussia Dortmund	-	1. FC Kaiserslautern	4:2 (1:0)	
08/03/1986	14:30	Bayern München	-	Fortuna Düsseldorf	2:3 (0:2)	
	14:30	VfB Stuttgart	-	1. FC Nürnberg	3:1 (1:0)	
	14:30	FC Schalke 04	-	1. FC Köln	3:0 (2:0)	
	14:30	Werder Bremen	-	VfL Bochum	0:0 (0:0)	
18/03/1986	19:00	Hannover 96	-	Hamburger SV	0:2 (0:1)	
	19:00	Bor. Mönchengladbach	-	Waldhof Mannheim	1:1 (1:0)	
25/03/1986	19:00	Bayer Leverkusen	-	Eintracht Frankfurt	2:0 (1:0)	
08/04/1986	19:00	1. FC Saarbrücken	-	Bayer 05 Uerdingen	1:2 (0:2)	
1		Werder Bremen	26	17	6	3	71:36	35	40:12
2		Bayern München	26	16	4	6	56:28	28	36:16
3		Bor. Mönchengladbach	26	14	8	4	56:34	22	36:16
4		Bayer Leverkusen	26	12	8	6	52:35	17	32:20
5		Hamburger SV	26	13	4	9	39:24	15	30:22
6		Bayer 05 Uerdingen	26	12	6	8	40:52	-12	30:22
7		VfB Stuttgart	26	11	6	9	46:38	8	28:24
8		Waldhof Mannheim	26	9	9	8	34:30	4	27:25
9		VfL Bochum	26	11	3	12	44:38	6	25:27
10		FC Schalke 04	26	10	5	11	42:40	2	25:27
11		Borussia Dortmund	26	9	6	11	41:49	-8	24:28
12		Eintracht Frankfurt	26	6	11	9	27:38	-11	23:29
13		1. FC Kaiserslautern	26	6	8	12	32:41	-9	20:32
14		1. FC Köln	26	6	8	12	34:49	-15	20:32
15		Fortuna Düsseldorf	26	8	4	14	40:59	-19	20:32
16		1. FC Nürnberg	26	7	5	14	35:43	-8	19:33
17		1. FC Saarbrücken	26	5	8	13	34:50	-16	18:34
18		Hannover 96	26	5	5	16	37:76	-39	15:37
