23/09/2014	19:00	Bayern München	-	SC Paderborn 07	4:0 (2:0)	
	19:00	1899 Hoffenheim	-	SC Freiburg	3:3 (1:2)	
	19:00	Werder Bremen	-	FC Schalke 04	0:3 (0:0)	
	19:00	Eintracht Frankfurt	-	1. FSV Mainz 05	2:2 (1:2)	
24/09/2014	19:00	Borussia Dortmund	-	VfB Stuttgart	2:2 (0:0)	
	19:00	Bayer Leverkusen	-	FC Augsburg	1:0 (1:0)	
	19:00	Bor. Mönchengladbach	-	Hamburger SV	1:0 (1:0)	
	19:00	Hannover 96	-	1. FC Köln	1:0 (1:0)	
	19:00	Hertha BSC	-	VfL Wolfsburg	1:0 (1:0)	
1		Bayern München	5	3	2	0	9:2	7	11
2		Bayer Leverkusen	5	3	1	1	11:9	2	10
3		Hannover 96	5	3	1	1	5:3	2	10
4		1. FSV Mainz 05	5	2	3	0	9:5	4	9
		1899 Hoffenheim	5	2	3	0	9:5	4	9
6		Bor. Mönchengladbach	5	2	3	0	6:2	4	9
7		SC Paderborn 07	5	2	2	1	7:6	1	8
8		Borussia Dortmund	5	2	1	2	8:9	-1	7
9		1. FC Köln	5	1	3	1	2:1	1	6
10		Eintracht Frankfurt	5	1	3	1	7:7	0	6
11		FC Augsburg	5	2	0	3	7:8	-1	6
12		VfL Wolfsburg	5	1	2	2	8:7	1	5
13		FC Schalke 04	5	1	2	2	8:9	-1	5
14		Hertha BSC	5	1	2	2	8:11	-3	5
15		SC Freiburg	5	0	3	2	6:9	-3	3
16		Werder Bremen	5	0	3	2	8:13	-5	3
17		VfB Stuttgart	5	0	2	3	3:9	-6	2
18		Hamburger SV	5	0	2	3	0:6	-6	2
