27/08/2021	19:30	Borussia Dortmund	-	1899 Hoffenheim	3:2 (0:0)	
28/08/2021	14:30	VfB Stuttgart	-	SC Freiburg	2:3 (2:3)	
	14:30	1. FSV Mainz 05	-	SpVgg Greuther Fürth	3:0 (2:0)	
	14:30	FC Augsburg	-	Bayer Leverkusen	1:4 (1:2)	
	14:30	Arminia Bielefeld	-	Eintracht Frankfurt	1:1 (0:1)	
	14:30	1. FC Köln	-	VfL Bochum	2:1 (0:0)	
	17:30	Bayern München	-	Hertha BSC	5:0 (2:0)	
29/08/2021	14:30	1. FC Union Berlin	-	Bor. Mönchengladbach	2:1 (2:0)	
	16:30	VfL Wolfsburg	-	RB Leipzig	1:0 (0:0)	
1		VfL Wolfsburg	3	3	0	0	4:1	3	9
2		Bayer Leverkusen	3	2	1	0	9:2	7	7
3		Bayern München	3	2	1	0	9:3	6	7
4		SC Freiburg	3	2	1	0	5:3	2	7
5		Borussia Dortmund	3	2	0	1	9:6	3	6
6		1. FC Köln	3	2	0	1	7:5	2	6
7		1. FSV Mainz 05	3	2	0	1	4:2	2	6
8		1. FC Union Berlin	3	1	2	0	5:4	1	5
9		1899 Hoffenheim	3	1	1	1	8:5	3	4
10		RB Leipzig	3	1	0	2	4:2	2	3
11		VfL Bochum	3	1	0	2	3:3	0	3
12		Arminia Bielefeld	3	0	3	0	2:2	0	3
13		VfB Stuttgart	3	1	0	2	7:8	-1	3
14		Eintracht Frankfurt	3	0	2	1	3:6	-3	2
15		Bor. Mönchengladbach	3	0	1	2	2:7	-5	1
16		SpVgg Greuther Fürth	3	0	1	2	2:9	-7	1
17		FC Augsburg	3	0	1	2	1:8	-7	1
18		Hertha BSC	3	0	0	3	2:10	-8	0
