24/09/2010	19:30	1. FC Köln	-	1899 Hoffenheim	1:1 (1:0)	
25/09/2010	14:30	Bayern München	-	1. FSV Mainz 05	1:2 (1:1)	
	14:30	FC Schalke 04	-	Bor. Mönchengladbach	2:2 (0:2)	
	14:30	VfB Stuttgart	-	Bayer Leverkusen	1:4 (0:2)	
	14:30	Eintracht Frankfurt	-	1. FC Nürnberg	2:0 (1:0)	
	14:30	FC St. Pauli	-	Borussia Dortmund	1:3 (1:1)	
	17:30	Werder Bremen	-	Hamburger SV	3:2 (2:0)	
26/09/2010	14:30	VfL Wolfsburg	-	SC Freiburg	2:1 (1:1)	
	16:30	1. FC Kaiserslautern	-	Hannover 96	0:1 (0:1)	
1		1. FSV Mainz 05	6	6	0	0	14:5	9	18
2		Borussia Dortmund	6	5	0	1	16:5	11	15
3		Hannover 96	6	4	1	1	11:7	4	13
4		1899 Hoffenheim	6	3	2	1	11:6	5	11
5		Bayer Leverkusen	6	3	2	1	13:10	3	11
6		VfL Wolfsburg	6	3	0	3	11:10	1	9
7		SC Freiburg	6	3	0	3	8:9	-1	9
8		Hamburger SV	6	2	2	2	10:10	0	8
9		Bayern München	6	2	2	2	5:6	-1	8
10		FC St. Pauli	6	2	1	3	7:8	-1	7
11		1. FC Kaiserslautern	6	2	1	3	8:11	-3	7
12		Werder Bremen	6	2	1	3	9:14	-5	7
13		Eintracht Frankfurt	6	2	0	4	9:8	1	6
14		1. FC Nürnberg	6	1	3	2	5:7	-2	6
15		1. FC Köln	6	1	2	3	5:10	-5	5
16		Bor. Mönchengladbach	6	1	2	3	10:19	-9	5
17		FC Schalke 04	6	1	1	4	7:12	-5	4
18		VfB Stuttgart	6	1	0	5	11:13	-2	3
