31/08/1989	18:30	Bayern München	-	Hamburger SV	4:0 (2:0)	
01/09/1989	18:30	Bayer 05 Uerdingen	-	VfL Bochum	3:1 (2:0)	
	19:00	Werder Bremen	-	Karlsruher SC	4:0 (2:0)	
02/09/1989	14:30	FC St. Pauli	-	1. FC Köln	1:1 (0:0)	
	14:30	Bayer Leverkusen	-	Waldhof Mannheim	3:0 (1:0)	
	14:30	1. FC Kaiserslautern	-	Eintracht Frankfurt	2:1 (1:0)	
	14:30	1. FC Nürnberg	-	Bor. Mönchengladbach	2:0 (0:0)	
	14:30	Borussia Dortmund	-	FC 08 Homburg	3:0 (1:0)	
	14:30	Fortuna Düsseldorf	-	VfB Stuttgart	4:2 (2:0)	
1		Bayern München	7	4	2	1	16:7	9	10:4
2		Eintracht Frankfurt	7	4	2	1	14:7	7	10:4
3		Werder Bremen	7	2	5	0	10:4	6	9:5
4		Borussia Dortmund	7	4	1	2	9:5	4	9:5
5		1. FC Köln	7	3	3	1	11:10	1	9:5
6		Bayer 05 Uerdingen	7	3	2	2	15:9	6	8:6
7		1. FC Nürnberg	7	3	2	2	12:8	4	8:6
8		Bayer Leverkusen	7	2	4	1	9:6	3	8:6
9		1. FC Kaiserslautern	7	3	1	3	14:15	-1	7:7
10		Waldhof Mannheim	7	3	1	3	9:12	-3	7:7
11		Bor. Mönchengladbach	7	1	4	2	5:5	0	6:8
12		VfB Stuttgart	7	2	2	3	6:8	-2	6:8
13		Hamburger SV	7	2	2	3	9:14	-5	6:8
14		Fortuna Düsseldorf	7	1	3	3	10:13	-3	5:9
15		VfL Bochum	7	2	1	4	10:14	-4	5:9
16		FC 08 Homburg	7	1	3	3	6:12	-6	5:9
17		FC St. Pauli	7	0	4	3	4:10	-6	4:10
18		Karlsruher SC	7	0	4	3	5:15	-10	4:10
