15/02/1964	14:30	Hamburger SV	-	FC Schalke 04	3:1 (0:0)	
	14:30	1. FC Nürnberg	-	1. FC Saarbrücken	2:0 (1:0)	
	14:30	1. FC Köln	-	Hertha BSC	3:1 (2:0)	
	14:30	Borussia Dortmund	-	Karlsruher SC	3:2 (2:1)	
	14:30	1. FC Kaiserslautern	-	TSV 1860 München	2:1 (1:0)	
	14:30	Eintracht Braunschweig	-	Frankfurter SG Eintracht	0:3 (0:2)	
	14:30	VfB Stuttgart	-	Preußen Münster	0:3 (0:1)	
	14:30	Meidericher SV	-	Werder Bremen	1:0 (0:0)	
1		1. FC Köln	20	12	6	2	52:28	24	30:10
2		VfB Stuttgart	20	10	5	5	32:21	11	25:15
3		Borussia Dortmund	20	11	2	7	57:41	16	24:16
4		Meidericher SV	20	8	8	4	40:29	11	24:16
5		Hamburger SV	20	9	5	6	46:31	15	23:17
6		FC Schalke 04	20	9	4	7	39:34	5	22:18
7		Werder Bremen	20	8	5	7	38:37	1	21:19
8		1. FC Kaiserslautern	20	8	5	7	35:40	-5	21:19
9		Frankfurter SG Eintracht	20	8	5	7	37:32	5	21:19
10		1. FC Nürnberg	20	8	3	9	31:39	-8	19:21
11		Eintracht Braunschweig	20	7	5	8	24:32	-8	19:21
12		TSV 1860 München	20	6	6	8	38:36	2	18:22
13		Karlsruher SC	20	6	4	10	29:40	-11	16:24
14		Hertha BSC	20	6	3	11	31:47	-16	15:25
15		Preußen Münster	20	3	7	10	21:36	-15	13:27
16		1. FC Saarbrücken	20	3	3	14	28:55	-27	9:31
