03/02/2012	19:30	1. FC Nürnberg	-	Borussia Dortmund	0:2 (0:0)	
04/02/2012	14:30	Hertha BSC	-	Hannover 96	0:1 (0:0)	
	14:30	FC Schalke 04	-	1. FSV Mainz 05	1:1 (0:1)	
	14:30	Bayer Leverkusen	-	VfB Stuttgart	2:2 (1:1)	
	14:30	VfL Wolfsburg	-	Bor. Mönchengladbach	0:0 (0:0)	
	14:30	1899 Hoffenheim	-	FC Augsburg	2:2 (1:1)	
	17:30	Hamburger SV	-	Bayern München	1:1 (1:0)	
05/02/2012	14:30	SC Freiburg	-	Werder Bremen	2:2 (1:1)	
	16:30	1. FC Kaiserslautern	-	1. FC Köln	0:1 (0:0)	
1		Borussia Dortmund	20	13	4	3	45:14	31	43
2		Bayern München	20	13	2	5	47:14	33	41
3		FC Schalke 04	20	13	2	5	46:25	21	41
4		Bor. Mönchengladbach	20	12	4	4	31:12	19	40
5		Werder Bremen	20	9	5	6	33:34	-1	32
6		Bayer Leverkusen	20	8	7	5	28:27	1	31
7		Hannover 96	20	7	9	4	22:24	-2	30
8		1899 Hoffenheim	20	6	6	8	22:24	-2	24
9		1. FC Köln	20	7	3	10	29:40	-11	24
10		VfL Wolfsburg	20	7	3	10	24:36	-12	24
11		VfB Stuttgart	20	6	5	9	26:28	-2	23
12		Hamburger SV	20	5	8	7	25:34	-9	23
13		1. FSV Mainz 05	20	5	7	8	28:34	-6	22
14		1. FC Nürnberg	20	6	3	11	19:31	-12	21
15		Hertha BSC	20	4	8	8	25:31	-6	20
16		1. FC Kaiserslautern	20	3	9	8	15:24	-9	18
17		FC Augsburg	20	3	8	9	19:33	-14	17
18		SC Freiburg	20	4	5	11	25:44	-19	17
