23/09/2011	19:40	VfB Stuttgart	-	Hamburger SV	1:2 (1:0)	
24/09/2011	14:30	FC Schalke 04	-	SC Freiburg	4:2 (1:1)	
	14:30	1. FSV Mainz 05	-	Borussia Dortmund	1:2 (1:0)	
	14:30	VfL Wolfsburg	-	1. FC Kaiserslautern	1:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Nürnberg	1:0 (0:0)	
	14:30	FC Augsburg	-	Hannover 96	0:0 (0:0)	
	17:30	Bayern München	-	Bayer Leverkusen	3:0 (2:0)	
25/09/2011	14:40	1. FC Köln	-	1899 Hoffenheim	2:0 (1:0)	
	16:30	Werder Bremen	-	Hertha BSC	2:1 (1:1)	
1		Bayern München	7	6	0	1	21:1	20	18
2		Werder Bremen	7	5	1	1	14:7	7	16
3		Bor. Mönchengladbach	7	5	1	1	9:3	6	16
4		1899 Hoffenheim	7	4	0	3	12:7	5	12
5		FC Schalke 04	7	4	0	3	15:12	3	12
6		Hannover 96	7	3	3	1	8:8	0	12
7		VfB Stuttgart	7	3	1	3	10:6	4	10
8		Borussia Dortmund	7	3	1	3	9:7	2	10
9		1. FC Nürnberg	7	3	1	3	6:7	-1	10
10		1. FC Köln	7	3	1	3	13:15	-2	10
11		Bayer Leverkusen	7	3	1	3	7:10	-3	10
12		Hertha BSC	7	2	3	2	9:9	0	9
13		VfL Wolfsburg	7	3	0	4	8:12	-4	9
14		1. FSV Mainz 05	7	2	1	4	9:15	-6	7
15		1. FC Kaiserslautern	7	1	2	4	5:10	-5	5
16		FC Augsburg	7	0	4	3	6:12	-6	4
17		SC Freiburg	7	1	1	5	12:22	-10	4
18		Hamburger SV	7	1	1	5	8:18	-10	4
