27/08/1999	19:00	1. FC Kaiserslautern	-	Arminia Bielefeld	0:2 (0:0)	
	19:00	FC Schalke 04	-	Hamburger SV	1:3 (1:1)	
28/08/1999	14:30	VfL Wolfsburg	-	Hansa Rostock	2:0 (2:0)	
	14:30	Hertha BSC	-	Werder Bremen	1:1 (1:0)	
	14:30	VfB Stuttgart	-	Bayer Leverkusen	1:2 (1:1)	
	14:30	Bayern München	-	SpVgg Unterhaching	1:0 (1:0)	
	14:30	SC Freiburg	-	TSV 1860 München	3:0 (1:0)	
29/08/1999	16:30	SSV Ulm 1846	-	Borussia Dortmund	0:1 (0:1)	
	16:30	Eintracht Frankfurt	-	MSV Duisburg	2:2 (1:1)	
1		Hamburger SV	3	2	1	0	8:3	5	7
2		Bayer Leverkusen	3	2	1	0	4:1	3	7
3		VfL Wolfsburg	3	2	0	1	5:3	2	6
4		Borussia Dortmund	3	2	0	1	3:2	1	6
5		Hertha BSC	3	1	2	0	7:4	3	5
6		Arminia Bielefeld	3	1	2	0	4:2	2	5
7		Eintracht Frankfurt	3	2	1	0	8:4	4	5
8		SC Freiburg	3	1	1	1	6:4	2	4
9		Bayern München	3	1	1	1	3:4	-1	4
10		FC Schalke 04	3	1	1	1	3:4	-1	4
11		TSV 1860 München	3	1	0	2	5:6	-1	3
12		SpVgg Unterhaching	3	1	0	2	2:4	-2	3
13		Hansa Rostock	3	1	0	2	6:9	-3	3
14		1. FC Kaiserslautern	3	1	0	2	3:6	-3	3
15		Werder Bremen	3	0	2	1	1:2	-1	2
16		MSV Duisburg	3	0	2	1	2:4	-2	2
17		SSV Ulm 1846	3	0	1	2	2:6	-4	1
18		VfB Stuttgart	3	0	1	2	1:5	-4	1
