25/08/1978	19:00	Borussia Dortmund	-	Werder Bremen	1:0 (0:0)	
	19:00	Fortuna Düsseldorf	-	VfB Stuttgart	2:0 (2:0)	
26/08/1978	14:30	FC Schalke 04	-	Bayern München	2:1 (1:0)	
	14:30	MSV Duisburg	-	Bor. Mönchengladbach	0:3 (0:2)	
	14:30	Hamburger SV	-	VfL Bochum	1:1 (1:0)	
	14:30	1. FC Nürnberg	-	Hertha BSC	2:1 (1:0)	
	14:30	1. FC Kaiserslautern	-	1. FC Köln	1:1 (0:1)	
	14:30	Eintracht Frankfurt	-	Arminia Bielefeld	1:0 (0:0)	
	14:30	Eintracht Braunschweig	-	SV Darmstadt 98	4:1 (0:1)	
1		1. FC Kaiserslautern	3	2	1	0	9:2	7	5:1
2		Fortuna Düsseldorf	3	2	1	0	7:3	4	5:1
3		Borussia Dortmund	3	2	1	0	4:2	2	5:1
4		FC Schalke 04	3	2	0	1	8:4	4	4:2
5		Hamburger SV	3	1	2	0	5:2	3	4:2
6		Eintracht Braunschweig	3	2	0	1	6:4	2	4:2
7		VfL Bochum	3	1	2	0	5:3	2	4:2
8		Eintracht Frankfurt	3	2	0	1	4:5	-1	4:2
9		Bor. Mönchengladbach	3	1	1	1	5:5	0	3:3
10		Arminia Bielefeld	3	1	1	1	4:4	0	3:3
11		1. FC Köln	3	1	1	1	3:3	0	3:3
12		Bayern München	3	1	0	2	7:5	2	2:4
13		VfB Stuttgart	3	1	0	2	5:7	-2	2:4
14		1. FC Nürnberg	3	1	0	2	2:7	-5	2:4
15		Werder Bremen	3	0	1	2	2:5	-3	1:5
16		SV Darmstadt 98	3	0	1	2	2:6	-4	1:5
17		Hertha BSC	3	0	1	2	1:5	-4	1:5
18		MSV Duisburg	3	0	1	2	3:10	-7	1:5
