03/11/1978	19:00	1. FC Kaiserslautern	-	Eintracht Frankfurt	2:1 (2:1)	
	19:00	VfL Bochum	-	Eintracht Braunschweig	3:0 (2:0)	
04/11/1978	13:30	Hertha BSC	-	Bor. Mönchengladbach	1:0 (0:0)	
	14:30	1. FC Köln	-	Bayern München	1:1 (0:0)	
	14:30	VfB Stuttgart	-	Werder Bremen	1:1 (0:0)	
	14:30	Hamburger SV	-	Borussia Dortmund	5:0 (3:0)	
	14:30	Fortuna Düsseldorf	-	MSV Duisburg	3:0 (0:0)	
	14:30	1. FC Nürnberg	-	FC Schalke 04	0:2 (0:2)	
	14:30	SV Darmstadt 98	-	Arminia Bielefeld	1:1 (1:1)	
1		1. FC Kaiserslautern	12	7	5	0	26:12	14	19:5
2		Hamburger SV	12	7	2	3	26:10	16	16:8
3		Bayern München	12	6	3	3	26:14	12	15:9
4		FC Schalke 04	12	5	5	2	21:14	7	15:9
5		VfB Stuttgart	12	6	3	3	21:16	5	15:9
6		Eintracht Frankfurt	12	7	1	4	21:17	4	15:9
7		VfL Bochum	12	4	5	3	21:16	5	13:11
8		Eintracht Braunschweig	12	5	3	4	18:22	-4	13:11
9		Fortuna Düsseldorf	12	4	4	4	23:20	3	12:12
10		Borussia Dortmund	12	4	3	5	18:26	-8	11:13
11		Bor. Mönchengladbach	12	3	4	5	16:15	1	10:14
12		Hertha BSC	12	3	4	5	18:19	-1	10:14
13		1. FC Köln	12	2	6	4	12:15	-3	10:14
14		Werder Bremen	12	3	4	5	17:22	-5	10:14
15		Arminia Bielefeld	12	3	4	5	13:19	-6	10:14
16		MSV Duisburg	12	3	3	6	18:29	-11	9:15
17		1. FC Nürnberg	12	3	1	8	12:28	-16	7:17
18		SV Darmstadt 98	12	1	4	7	17:30	-13	6:18
