14/03/1964	15:30	Borussia Dortmund	-	VfB Stuttgart	7:1 (2:1)	
	15:30	Werder Bremen	-	FC Schalke 04	1:0 (1:0)	
	15:30	Eintracht Braunschweig	-	Hamburger SV	2:1 (0:0)	
	15:30	Meidericher SV	-	1. FC Köln	2:2 (2:0)	
	15:30	1. FC Kaiserslautern	-	1. FC Nürnberg	3:1 (3:0)	
	15:30	TSV 1860 München	-	Preußen Münster	3:1 (0:1)	
	15:30	Frankfurter SG Eintracht	-	Hertha BSC	4:0 (0:0)	
	15:30	Karlsruher SC	-	1. FC Saarbrücken	2:2 (0:2)	
1		1. FC Köln	24	13	9	2	58:32	26	35:13
2		Meidericher SV	24	10	10	4	47:31	16	30:18
3		VfB Stuttgart	24	12	5	7	40:32	8	29:19
4		Borussia Dortmund	24	12	4	8	65:44	21	28:20
5		Frankfurter SG Eintracht	24	11	6	7	47:36	11	28:20
6		Hamburger SV	24	10	6	8	52:44	8	26:22
7		FC Schalke 04	24	11	4	9	45:39	6	26:22
8		Werder Bremen	24	9	7	8	43:42	1	25:23
9		TSV 1860 München	24	8	8	8	52:41	11	24:24
10		Eintracht Braunschweig	24	9	6	9	30:38	-8	24:24
11		1. FC Kaiserslautern	24	9	5	10	41:51	-10	23:25
12		1. FC Nürnberg	24	9	4	11	38:49	-11	22:26
13		Karlsruher SC	24	7	5	12	38:50	-12	19:29
14		Hertha BSC	24	6	5	13	33:54	-21	17:31
15		Preußen Münster	24	4	8	12	23:41	-18	16:32
16		1. FC Saarbrücken	24	4	4	16	34:62	-28	12:36
