21/01/2005	19:30	Bayern München	-	Hamburger SV	3:0 (1:0)	
22/01/2005	14:30	FC Schalke 04	-	Werder Bremen	2:1 (0:0)	
	14:30	1. FC Nürnberg	-	1. FC Kaiserslautern	1:3 (0:0)	
	14:30	Hansa Rostock	-	SC Freiburg	0:0 (0:0)	
	14:30	VfL Wolfsburg	-	Borussia Dortmund	1:2 (0:0)	
	14:30	Bor. Mönchengladbach	-	Arminia Bielefeld	1:0 (0:0)	
	14:30	1. FSV Mainz 05	-	VfB Stuttgart	2:3 (1:0)	
23/01/2005	16:30	Hannover 96	-	Bayer Leverkusen	0:3 (0:2)	
	16:30	VfL Bochum	-	Hertha BSC	2:2 (1:2)	
1		Bayern München	18	11	4	3	36:20	16	37
2		FC Schalke 04	18	12	1	5	28:22	6	37
3		VfB Stuttgart	18	10	4	4	35:21	14	34
4		VfL Wolfsburg	18	10	0	8	33:28	5	30
5		Hertha BSC	18	7	8	3	30:17	13	29
6		Bayer Leverkusen	18	8	5	5	31:25	6	29
7		Werder Bremen	18	8	4	6	37:21	16	28
8		Hannover 96	18	8	4	6	24:19	5	28
9		Hamburger SV	18	8	1	9	30:28	2	25
10		1. FC Kaiserslautern	18	7	3	8	25:27	-2	24
11		Arminia Bielefeld	18	7	3	8	19:24	-5	24
12		1. FSV Mainz 05	18	6	4	8	26:30	-4	22
13		1. FC Nürnberg	18	5	6	7	29:29	0	21
14		Borussia Dortmund	18	5	6	7	19:23	-4	21
15		Bor. Mönchengladbach	18	5	5	8	21:30	-9	20
16		VfL Bochum	18	3	6	9	25:37	-12	15
17		Hansa Rostock	18	2	6	10	13:36	-23	12
18		SC Freiburg	18	2	6	10	14:38	-24	12
