05/03/1977	14:30	Rot-Weiss Essen	-	Bor. Mönchengladbach	1:0 (0:0)	
	14:30	Werder Bremen	-	Hertha BSC	1:0 (1:0)	
	14:30	1. FC Kaiserslautern	-	MSV Duisburg	2:0 (0:0)	
	14:30	Eintracht Braunschweig	-	Hamburger SV	0:1 (0:1)	
	14:30	TeBe Berlin	-	FC Schalke 04	1:3 (1:2)	
	14:30	Borussia Dortmund	-	VfL Bochum	0:2 (0:1)	
	14:30	1. FC Köln	-	Bayern München	3:0 (2:0)	
	14:30	Eintracht Frankfurt	-	Karlsruher SC	3:2 (1:1)	
	14:30	Fortuna Düsseldorf	-	1. FC Saarbrücken	5:1 (2:0)	
1		Bor. Mönchengladbach	24	13	6	5	42:23	19	32:16
2		Eintracht Braunschweig	24	11	9	4	37:28	9	31:17
3		FC Schalke 04	24	12	5	7	54:42	12	29:19
4		MSV Duisburg	24	9	9	6	45:32	13	27:21
5		Bayern München	24	10	7	7	55:47	8	27:21
6		1. FC Köln	24	11	4	9	53:44	9	26:22
7		Eintracht Frankfurt	24	10	5	9	52:43	9	25:23
8		Hamburger SV	24	9	7	8	43:43	0	25:23
9		Borussia Dortmund	24	8	8	8	51:44	7	24:24
10		Hertha BSC	24	9	6	9	39:34	5	24:24
11		Fortuna Düsseldorf	24	8	8	8	36:35	1	24:24
12		VfL Bochum	24	9	6	9	37:37	0	24:24
13		Werder Bremen	24	9	6	9	39:41	-2	24:24
14		1. FC Kaiserslautern	24	9	4	11	35:33	2	22:26
15		Karlsruher SC	24	6	8	10	36:46	-10	20:28
16		Rot-Weiss Essen	24	5	7	12	34:63	-29	17:31
17		1. FC Saarbrücken	24	4	8	12	22:40	-18	16:32
18		TeBe Berlin	24	4	7	13	34:69	-35	15:33
